lineup_id,tier,temperature,player_ids,total_salary,milp_projection,mean,median,p10,p90,std,skewness,fitness
50,2,0.6000000000000001,"123617-138820,123617-55050,123617-152316,123617-90573,123617-103539,123617-86518,123617-110484,123617-86080,123617-12537",59900,119.1,124.68378528054365,121.34790742331612,92.82165492328868,160.28667686771908,27.83973964060447,0.119824319490478,67.4650219444304
child_468096,3,1.8106551900138323,"123617-138820,123617-55050,123617-107293,123617-12548,123617-90573,123617-103539,123617-151903,123617-40845,123617-152316",59800,118.0,124.17689894409064,120.8017346237067,92.25933035181937,159.70712092621542,27.574222183900257,0.12240288403691038,67.44779057439605
child_987062,2,0.4399999999999999,"123617-138820,123617-55050,123617-110484,123617-12534,123617-90573,123617-86518,123617-151903,123617-40845,123617-6654",59500,119.29999999999998,122.96791037220196,119.66756491443238,91.60651444644752,159.0406630081059,27.75282747271034,0.1189192510570264,67.43414856165838
52,2,0.6200000000000001,"123617-138820,123617-55050,123617-6654,123617-90573,123617-103539,123617-110484,123617-86312,123617-86080,123617-12525",59900,119.1,123.9888871298219,120.8335771783451,92.46166988988006,159.86373728302826,27.18077767333433,0.1160860807368408,67.4020673931482
child_774876,2,1.01,"123617-138820,123617-55050,123617-110484,123617-12534,123617-90573,123617-167620,123617-103539,123617-40845,123617-102965",59600,118.9,124.73667144866343,121.44000475619849,93.14771582669076,160.53352389209275,27.245559088178315,0.12099831322218463,67.38580806540199
78,2,0.8799999999999999,"123617-138820,123617-55050,123617-89951,123617-90573,123617-167620,123617-110484,123617-151903,123617-40845,123617-12539",59900,119.0,124.98585024828616,121.65924023645344,93.00773697671065,160.3823678049158,27.614279135760807,0.1204670234366078,67.37463082820514
56,2,0.66,"123617-138820,123617-55050,123617-45889,123617-102965,123617-103539,123617-110484,123617-151903,123617-86080,123617-12534",59900,119.09999999999998,123.6082853945168,120.17561968800024,91.57696820533286,158.94131167228448,27.46746665828221,0.1249720532738506,67.36434346695162
35,2,0.45,"123617-138820,123617-55050,123617-151966,123617-90573,123617-167620,123617-110484,123617-151903,123617-86080,123617-12539",59900,119.3,125.5826373858487,122.39781757482112,94.02795504233627,161.37039119309085,27.703691946307945,0.1149601221815498,67.34243615075458
24,2,0.3399999999999999,"123617-138820,123617-55050,123617-6654,123617-90573,123617-86518,123617-110484,123617-151903,123617-40845,123617-12546",60000,119.39999999999998,123.5602704403734,120.64072530924662,91.97061337755302,159.30357003532808,27.37207945164231,0.1066614298078698,67.33295665777506
child_271668,2,0.97,"123617-138820,123617-55050,123617-110484,123617-12534,123617-90573,123617-57403,123617-103539,123617-86080,123617-6654",59700,118.89999999999998,123.69053909609664,120.1645275007686,92.22670849488753,159.5557447084649,27.129974350544916,0.12996737666496253,67.32903621357738
198,3,1.7127581165453951,"123617-138820,123617-55050,123617-152316,123617-167620,123617-103539,123617-110484,123617-103619,123617-40845,123617-12539",59800,117.59999999999998,124.10866060285136,120.39954790069704,92.46908853212491,159.75147924774453,27.768160517444834,0.1335743035561951,67.28239071561961
45,2,0.55,"123617-138820,123617-55050,123617-102965,123617-90573,123617-110484,123617-151903,123617-120639,123617-86080,123617-12548",59800,119.09999999999998,124.8278194868196,121.70720393727862,93.27800127106066,160.55409141574194,27.155977504538157,0.114914498990857,67.27609014468128
child_720975,1,0.0,"123617-138820,123617-55050,123617-110484,123617-12537,123617-90573,123617-103539,123617-151903,123617-40845,123617-6654",59800,119.59999999999998,123.98973740596301,120.67181832913101,91.92823811913914,159.18756149970844,27.289810085058974,0.12158087822855687,67.2593233805693
2,1,0.0,"123617-138820,123617-55050,123617-6654,123617-90573,123617-167620,123617-110484,123617-151903,123617-40845,123617-12534",60000,120.39999999999998,125.15300374649809,121.65380347373475,93.429390050395,160.6775320178074,27.32661971530979,0.1280509740764925,67.24814196741241
74,2,0.8400000000000001,"123617-138820,123617-55050,123617-6654,123617-90573,123617-86518,123617-110484,123617-151903,123617-103587,123617-12539",59900,119.0,124.21080912771215,121.15292794527323,92.71642091281736,159.9424753402193,27.08559026942907,0.1128969740744503,67.22605442740193
child_712012,2,0.41,"123617-138820,123617-55050,123617-110484,123617-12534,123617-167620,123617-86518,123617-151903,123617-40845,123617-6654",59300,119.29999999999998,122.67884387397002,119.68452774045468,91.0425631689221,158.26264072966234,27.32493241315756,0.10958183128290232,67.22007756074024
child_355873,2,0.56,"123617-138820,123617-55050,123617-107293,123617-12548,123617-167620,123617-103539,123617-151903,123617-86080,123617-152316",59300,119.1,122.1440829832529,118.79818258058108,90.88267381086384,158.10181023597073,27.647245286480917,0.12102111324298594,67.2191364251069
44,2,0.54,"123617-138820,123617-55050,123617-6654,123617-90573,123617-103539,123617-110484,123617-86312,123617-40845,123617-12539",59900,119.2,124.74234227369074,121.59867054205512,93.08076328639328,160.2871645197397,27.17353501915431,0.1156887291042431,67.20640123334641
child_394047,2,0.39,"123617-138820,123617-55050,123617-110484,123617-12539,123617-167620,123617-86518,123617-151903,123617-103587,123617-151966",59200,119.4,122.09476708238306,118.48964185234821,90.84926700266034,157.98109762408671,27.188961200388157,0.13259518094363149,67.13183062142637
child_981099,1,0.0,"123617-138820,123617-55050,123617-107293,123617-12539,123617-167620,123617-103539,123617-151903,123617-86080,123617-152316",58500,120.59999999999998,120.60858200926694,116.87205073419938,89.23320893192975,156.3612731022258,27.787312020568738,0.13446897174875014,67.12806417029604
16,1,0.0,"123617-138820,123617-55050,123617-6654,123617-167620,123617-110484,123617-151903,123617-86312,123617-86080,123617-12548",60000,119.59999999999998,125.71019298598846,122.69889920562032,94.12436792560486,161.23357679976246,27.195075215531297,0.1107293786283914,67.1092088741576
92,2,1.02,"123617-138820,123617-55050,123617-6654,123617-103539,123617-110484,123617-151903,123617-86312,123617-40845,123617-12548",59900,118.89999999999998,124.77302092694012,121.68755372617149,92.74922024904905,159.85342339934252,27.175246160397897,0.1135396228816896,67.10420315029347
12,1,0.0,"123617-138820,123617-55050,123617-6654,123617-90573,123617-103539,123617-110484,123617-151903,123617-40845,123617-12542",60000,119.69999999999996,124.59088067284,120.90938660399335,93.18684566931042,160.28215703302175,27.731760186460143,0.132753710694646,67.09531136371133
8,1,0.0,"123617-138820,123617-55050,123617-6654,123617-90573,123617-110484,123617-151903,123617-103619,123617-86080,123617-12548",60000,119.89999999999998,125.20136191389224,122.2016573803179,93.67313402614424,160.7455665261472,26.95052000294544,0.1113041430460893,67.07243250000296
76,2,0.8599999999999999,"123617-138820,123617-55050,123617-102965,123617-90573,123617-167620,123617-110484,123617-151903,123617-103587,123617-12539",59800,119.0,124.45520693060998,121.45243184711148,92.65341405606446,159.716099880203,26.740012161434876,0.1122952026113574,67.06268582413853
68,2,0.78,"123617-138820,123617-55050,123617-6654,123617-167620,123617-86518,123617-110484,123617-151903,123617-86080,123617-12525",60000,119.0,124.12622956763111,121.45989621160956,92.06801983244485,159.1095996825724,27.365185304055633,0.0974352384753043,67.04157985012755
child_605417,2,0.91,"123617-138820,123617-55050,123617-110484,123617-12546,123617-90573,123617-103539,123617-151903,123617-86080,123617-102965",59200,118.9,123.165908477486,119.65159345766398,91.8444831176976,158.84249611176887,27.41323389943662,0.12819775414728596,66.99801299407126
66,2,0.76,"123617-138820,123617-55050,123617-102965,123617-90573,123617-110484,123617-151903,123617-103619,123617-86080,123617-12550",59900,118.99999999999996,124.55493621528652,121.1266372912042,93.00517462119066,159.98115622619275,26.797130642738768,0.1279352991105148,66.97598160500209
mutated_850237,2,0.41,"123617-138820,123617-55050,123617-93539,123617-12534,123617-90573,123617-167620,123617-151903,123617-86811,123617-152316",58700,119.29999999999998,118.001130317223,114.44921600216281,87.122159020259,154.09611129372098,26.80653921198009,0.13250178573863813,66.97395227346198
18,1,0.0,"123617-138820,123617-55050,123617-152316,123617-90573,123617-86518,123617-110484,123617-151903,123617-86080,123617-12546",60000,119.59999999999998,124.51298957866044,121.1131028420601,92.78817014316448,159.7401207824892,27.190846308695654,0.1250379152602193,66.95195063932474
child_541931,2,0.78,"123617-138820,123617-55050,123617-110484,123617-12534,123617-90573,123617-103539,123617-86312,123617-86080,123617-6654",58900,119.0,122.74706364800821,119.27948838032762,91.38132711280353,158.3091374610164,27.30948864384021,0.12697327705045533,66.92781034821287
child_411395,2,1.01,"123617-138820,123617-55050,123617-110484,123617-12537,123617-90573,123617-57403,123617-103539,123617-103587,123617-6654",59900,118.9,122.49132644866239,119.11870437349164,90.89862563907423,157.82554811018176,26.9832307742746,0.12498955752867665,66.92692247110753
