Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
122185-89956,RB,Travis,Travis Etienne Jr.,Etienne Jr.,12.914285932268415,7,6800,JAC@LV,JAC,LV,,,,,,RB/FLEX
122185-103342,RB,Kenneth,Kenneth Walker III,Walker III,10.585714067731585,7,6800,SEA@WAS,SEA,WAS,,,,,,RB/FLEX
122185-56250,WR,Terry,Terry McLaurin,McLaurin,8.199999809265137,4,6800,SEA@WAS,WAS,SEA,O,Quadriceps,,,,WR/FLEX
122185-42104,RB,Alvin,Alvin Kamara,Kamara,8.5625,8,6700,NO@LAR,NO,LAR,Q,Ankle,,,,RB/FLEX
122185-137530,TE,Tyler,Tyler Warren,Warren,11.537500381469727,8,6700,IND@PIT,IND,PIT,,,,,,TE/FLEX
122185-89680,TE,Jake,Jake Ferguson,Ferguson,11.862500190734863,8,6700,ARI@DAL,DAL,ARI,,,,,,TE/FLEX
122185-167620,WR,Tetairoa,Tetairoa McMillan,McMillan,10.587499618530273,8,6700,CAR@GB,CAR,GB,,,,,,WR/FLEX
122185-152575,QB,J.J.,J.J. McCarthy,McCarthy,14.020000457763672,2,6700,MIN@DET,MIN,DET,,,,,,QB
122185-152651,WR,Marvin,Marvin Harrison Jr.,Harrison Jr.,9.085714067731585,7,6600,ARI@DAL,ARI,DAL,,,,,,WR/FLEX
122185-29253,WR,Keenan,Keenan Allen,Allen,12.362500190734863,8,6600,LAC@TEN,LAC,TEN,,,,,,WR/FLEX
122185-88797,QB,Michael,Michael Penix Jr.,Penix Jr.,14.110000610351562,6,6600,ATL@NE,ATL,NE,,,,,,QB
122185-86875,RB,Jordan,Jordan Mason,Mason,10.285714285714286,7,6600,MIN@DET,MIN,DET,,,,,,RB/FLEX
122185-111631,WR,Jameson,Jameson Williams,Williams,7.5,7,6500,MIN@DET,DET,MIN,,,,,,WR/FLEX
122185-112057,RB,Jaylen,Jaylen Warren,Warren,12.550000508626303,6,6500,IND@PIT,PIT,IND,,,,,,RB/FLEX
122185-117178,RB,Jacory,Jacory Croskey-Merritt,Croskey-Merritt,9.087499618530273,8,6500,SEA@WAS,WAS,SEA,,,,,,RB/FLEX
122185-119606,QB,Bryce,Bryce Young,Young,14.345714024135045,7,6500,CAR@GB,CAR,GB,,,,,,QB
122185-26483,QB,Geno,Geno Smith,Smith,12.41142817905971,7,6500,JAC@LV,LV,JAC,,,,,,QB
122185-14225,QB,Andy,Andy Dalton,Dalton,2.630000114440918,4,6500,CAR@GB,CAR,GB,Q,Thumb,,,,QB
122185-88431,QB,Tyler,Tyler Shough,Shough,2.6600000858306885,2,6400,NO@LAR,NO,LAR,,,,,,QB
122185-168356,QB,Cam,Cam Ward,Ward,9.074999809265137,8,6400,LAC@TEN,TEN,LAC,,,,,,QB
122185-63043,WR,DJ,DJ Moore,Moore,7.685714176722935,7,6400,CHI@CIN,CHI,CIN,,,,,,WR/FLEX
122185-72297,RB,Rico,Rico Dowdle,Dowdle,12.887499809265137,8,6400,CAR@GB,CAR,GB,,,,,,RB/FLEX
122185-70324,QB,Carson,Carson Wentz,Wentz,16.267999267578126,5,6400,MIN@DET,MIN,DET,IR,Shoulder,,,,QB
122185-158438,TE,Oronde,Oronde Gadsden II,Gadsden II,10.833333333333334,6,6400,LAC@TEN,LAC,TEN,,,,,,TE/FLEX
122185-111557,QB,Spencer,Spencer Rattler,Rattler,12.954999923706055,8,6400,NO@LAR,NO,LAR,,,,,,QB
122185-200653,QB,Max,Max Brosmer,Brosmer,0.5266666809717814,3,6400,MIN@DET,MIN,DET,,,,,,QB
122185-94370,WR,Romeo,Romeo Doubs,Doubs,10.642857142857142,7,6300,CAR@GB,GB,CAR,,,,,,WR/FLEX
122185-61798,QB,Gardner,Gardner Minshew II,Minshew II,-0.30000001192092896,2,6300,KC@BUF,KC,BUF,,,,,,QB
122185-87467,RB,Chuba,Chuba Hubbard,Hubbard,10.916666666666666,6,6300,CAR@GB,CAR,GB,,,,,,RB/FLEX
122185-22038,QB,Kirk,Kirk Cousins,Cousins,4.139999866485596,2,6300,ATL@NE,ATL,NE,,,,,,QB
122185-87691,QB,Malik,Malik Willis,Willis,7.399999891008649,7,6300,CAR@GB,GB,CAR,,,,,,QB
122185-8023,QB,Josh,Josh Johnson,Johnson,0.19499999284744263,4,6300,SEA@WAS,WAS,SEA,,,,,,QB
122185-92020,QB,Kenny,Kenny Pickett,Pickett,-1.6799999475479126,1,6300,JAC@LV,LV,JAC,,,,,,QB
122185-120105,QB,Will,Will Howard,Howard,,0,6200,IND@PIT,PIT,IND,IR,Hand,,,,QB
122185-92575,RB,Isiah,Isiah Pacheco,Pacheco,6.837500095367432,8,6200,KC@BUF,KC,BUF,O,Knee - mcl,,,,RB/FLEX
122185-53729,QB,Mason,Mason Rudolph,Rudolph,0.23999999463558197,2,6200,IND@PIT,PIT,IND,,,,,,QB
122185-25079,WR,Stefon,Stefon Diggs,Diggs,10,8,6200,ATL@NE,NE,ATL,,,,,,WR/FLEX
122185-160303,TE,Tucker,Tucker Kraft,Kraft,14.885713849748884,7,6200,CAR@GB,GB,CAR,,,,,,TE/FLEX
122185-86793,QB,Jake,Jake Haener,Haener,1.7799999713897705,8,6200,NO@LAR,NO,LAR,,,,,,QB
122185-61593,WR,Jauan,Jauan Jennings,Jennings,6.366666793823242,6,6100,SF@NYG,SF,NYG,,,,,,WR/FLEX
122185-86518,WR,Khalil,Khalil Shakir,Shakir,9.942856924874443,7,6100,KC@BUF,BUF,KC,,,,,,WR/FLEX
122185-73273,RB,David,David Montgomery,Montgomery,11.674285888671875,7,6100,MIN@DET,DET,MIN,,,,,,RB/FLEX
122185-103376,RB,Zach,Zach Charbonnet,Charbonnet,9.516666412353516,6,6100,SEA@WAS,SEA,WAS,,,,,,RB/FLEX
122185-86081,QB,Emory,Emory Jones,Jones,,0,6000,ATL@NE,ATL,NE,IR,Concussion,,,,QB
122185-52342,QB,Will,Will Grier,Grier,,0,6000,ARI@DAL,DAL,ARI,,,,,,QB
122185-86153,RB,Tyrone,Tyrone Tracy Jr.,Tracy Jr.,5.616666793823242,6,6000,SF@NYG,NYG,SF,,,,,,RB/FLEX
122185-103591,QB,Graham,Graham Mertz,Mertz,,0,6000,DEN@HOU,HOU,DEN,,,,,,QB
122185-86200,QB,Sean,Sean Clifford,Clifford,,0,6000,CHI@CIN,CIN,CHI,,,,,,QB
122185-149696,QB,Trey,Trey Lance,Lance,2.859999895095825,1,6000,LAC@TEN,LAC,TEN,,,,,,QB
122185-93382,QB,Aidan,Aidan O'Connell,O'Connell,11.164444817437065,9,6000,JAC@LV,LV,JAC,IR,Wrist,,,,QB
122185-69833,QB,Shane,Shane Buechele,Buechele,,0,6000,KC@BUF,BUF,KC,,,,,,QB
122185-86243,QB,Will,Will Levis,Levis,10.995000203450521,12,6000,LAC@TEN,TEN,LAC,IR,Shoulder,,,,QB
122185-91390,QB,Joe,Joe Milton III,Milton III,3.4800000190734863,2,6000,ARI@DAL,DAL,ARI,,,,,,QB
122185-24849,QB,Jameis,Jameis Winston,Winston,13.830909035422586,11,6000,SF@NYG,NYG,SF,,,,,,QB
122185-129315,QB,Anthony,Anthony Richardson Sr.,Richardson Sr.,0.8299999833106995,2,6000,IND@PIT,IND,PIT,IR,Orbital,,,,QB
122185-54604,QB,Jimmy,Jimmy Garoppolo,Garoppolo,-0.30000001192092896,1,6000,NO@LAR,LAR,NO,,,,,,QB
122185-27986,QB,C.J.,C.J. Beathard,Beathard,,0,6000,MIN@DET,DET,MIN,,,,,,QB
122185-102796,WR,Ricky,Ricky Pearsall,Pearsall,12.074999809265137,4,6000,SF@NYG,SF,NYG,O,Knee - pcl,,,,WR/FLEX
122185-92560,QB,Sam,Sam Ehlinger,Ehlinger,0,1,6000,DEN@HOU,DEN,HOU,,,,,,QB
122185-103824,QB,Easton,Easton Stick,Stick,,0,6000,ATL@NE,ATL,NE,,,,,,QB
122185-60840,QB,Jake,Jake Browning,Browning,14.045000076293945,4,6000,CHI@CIN,CIN,CHI,,,,,,QB
122185-185776,QB,Tyson,Tyson Bagent,Bagent,1.7799999713897705,1,6000,CHI@CIN,CHI,CIN,,,,,,QB
122185-91583,QB,Stetson,Stetson Bennett IV,Bennett IV,0,1,6000,NO@LAR,LAR,NO,,,,,,QB
122185-31170,QB,Brandon,Brandon Allen,Allen,2.7866665522257485,3,6000,LAC@TEN,TEN,LAC,,,,,,QB
122185-22994,QB,Case,Case Keenum,Keenum,,0,6000,CHI@CIN,CHI,CIN,,,,,,QB
122185-40407,QB,Joshua,Joshua Dobbs,Dobbs,0.03999999910593033,2,6000,ATL@NE,NE,ATL,,,,,,QB
122185-22015,QB,Russell,Russell Wilson,Wilson,10.568000030517577,5,6000,SF@NYG,NYG,SF,,,,,,QB
122185-60947,QB,Jarrett,Jarrett Stidham,Stidham,-0.10000000149011612,1,6000,DEN@HOU,DEN,HOU,,,,,,QB
122185-102933,QB,Kedon,Kedon Slovis,Slovis,,0,6000,ARI@DAL,ARI,DAL,,,,,,QB
122185-89628,QB,Davis,Davis Mills,Mills,1.2200000286102295,1,6000,DEN@HOU,HOU,DEN,,,,,,QB
122185-94748,QB,Tommy,Tommy DeVito,DeVito,6.739999771118164,2,6000,ATL@NE,NE,ATL,,,,,,QB
122185-87594,QB,Sam,Sam Hartman,Hartman,,0,6000,SEA@WAS,WAS,SEA,,,,,,QB
122185-64051,QB,Drew,Drew Lock,Lock,0.5,1,6000,SEA@WAS,SEA,WAS,,,,,,QB
122185-208467,QB,Cam,Cam Miller,Miller,,0,6000,JAC@LV,LV,JAC,,,,,,QB
122185-40534,QB,Mike,Mike White,White,1.1200000047683716,1,6000,CAR@GB,CAR,GB,,,,,,QB
122185-41562,QB,Nick,Nick Mullens,Mullens,0.33000001311302185,4,6000,JAC@LV,JAC,LV,,,,,,QB
122185-69294,QB,Skylar,Skylar Thompson,Thompson,2.626666704813639,3,6000,IND@PIT,PIT,IND,IR,Hamstring,,,,QB
122185-73398,QB,Chris,Chris Oladokun,Oladokun,0.25,2,6000,KC@BUF,KC,BUF,,,,,,QB
122185-90813,QB,Clayton,Clayton Tune,Tune,-0.3466666539510091,6,6000,CAR@GB,GB,CAR,,,,,,QB
122185-38628,QB,Mitchell,Mitchell Trubisky,Trubisky,0.9300000071525574,2,6000,KC@BUF,BUF,KC,,,,,,QB
122185-61157,QB,Brett,Brett Rypien,Rypien,0,1,6000,IND@PIT,IND,PIT,,,,,,QB
122185-28434,QB,Trevor,Trevor Siemian,Siemian,,0,6000,LAC@TEN,TEN,LAC,,,,,,QB
122185-92975,QB,Malik,Malik Cunningham,Cunningham,,0,6000,MIN@DET,DET,MIN,,,,,,QB
122185-154450,QB,Riley,Riley Leonard,Leonard,0.10000000149011612,1,6000,IND@PIT,IND,PIT,,,,,,QB
122185-154462,QB,Jalen,Jalen Milroe,Milroe,-0.5333333412806193,3,6000,SEA@WAS,SEA,WAS,,,,,,QB
122185-90981,QB,Adrian,Adrian Martinez,Martinez,,0,6000,SF@NYG,SF,NYG,,,,,,QB
122185-53095,QB,Kyle,Kyle Allen,Allen,-0.20000000298023224,1,6000,MIN@DET,DET,MIN,,,,,,QB
122185-63336,QB,Joe,Joe Burrow,Burrow,7.929999828338623,2,6000,CHI@CIN,CIN,CHI,IR,Toe,,,,QB
122185-88937,QB,Carter,Carter Bradley,Bradley,,0,6000,JAC@LV,JAC,LV,,,,,,QB
122185-39793,TE,George,George Kittle,Kittle,7.599999745686849,3,6000,SF@NYG,SF,NYG,,,,,,TE/FLEX
122185-184184,WR,Travis,Travis Hunter,Hunter,7.5428570338657925,7,6000,JAC@LV,JAC,LV,IR,Knee,,,,WR/FLEX
122185-85983,QB,Hendon,Hendon Hooker,Hooker,0.6700000166893005,4,6000,CAR@GB,CAR,GB,,,,,,QB
122185-129010,QB,DJ,DJ Uiagalelei,Uiagalelei,,0,6000,LAC@TEN,LAC,TEN,,,,,,QB
122185-103539,WR,Wan'Dale,Wan'Dale Robinson,Robinson,10.449999809265137,8,5900,SF@NYG,NYG,SF,,,,,,WR/FLEX
122185-45229,RB,Kareem,Kareem Hunt,Hunt,8.024999618530273,8,5900,KC@BUF,KC,BUF,,,,,,RB/FLEX
122185-151903,WR,Troy,Troy Franklin,Franklin,9.949999809265137,8,5900,DEN@HOU,DEN,HOU,,,,,,WR/FLEX
122185-138774,RB,Woody,Woody Marks,Marks,8.914285932268415,7,5900,DEN@HOU,HOU,DEN,,,,,,RB/FLEX
122185-103252,RB,Zonovan,Zonovan Knight,Knight,5.740000152587891,5,5900,ARI@DAL,ARI,DAL,,,,,,RB/FLEX
122185-119653,WR,Kayshon,Kayshon Boutte,Boutte,10.949999809265137,8,5900,ATL@NE,NE,ATL,,,,,,WR/FLEX
122185-166916,WR,Matthew,Matthew Golden,Golden,5.757142748151507,7,5800,CAR@GB,GB,CAR,,,,,,WR/FLEX
122185-103547,WR,Luke,Luke McCaffrey,McCaffrey,5.724999904632568,8,5800,SEA@WAS,WAS,SEA,,,,,,WR/FLEX
122185-129305,WR,Josh,Josh Downs,Downs,7.442856924874442,7,5800,IND@PIT,IND,PIT,,,,,,WR/FLEX
122185-170287,WR,Rashid,Rashid Shaheed,Shaheed,9.512499809265137,8,5800,NO@LAR,NO,LAR,Q,Hip,,,,WR/FLEX
122185-33076,TE,Travis,Travis Kelce,Kelce,10.487500190734863,8,5800,KC@BUF,KC,BUF,,,,,,TE/FLEX
122185-110484,RB,RJ,RJ Harvey,Harvey,8.8125,8,5800,DEN@HOU,DEN,HOU,,,,,,RB/FLEX
122185-111540,RB,Rhamondre,Rhamondre Stevenson,Stevenson,8.350000381469727,8,5800,ATL@NE,NE,ATL,O,Toe,,,,RB/FLEX
122185-87127,RB,Chris,Chris Rodriguez Jr.,Rodriguez Jr.,3.5799999237060547,5,5700,SEA@WAS,WAS,SEA,,,,,,RB/FLEX
122185-69777,WR,Darnell,Darnell Mooney,Mooney,4.259999847412109,5,5700,ATL@NE,ATL,NE,,,,,,WR/FLEX
122185-86312,WR,Alec,Alec Pierce,Pierce,7.933333079020183,6,5700,IND@PIT,IND,PIT,,,,,,WR/FLEX
122185-53562,RB,Nick,Nick Chubb,Chubb,7.785714285714286,7,5700,DEN@HOU,HOU,DEN,,,,,,RB/FLEX
122185-40442,RB,Aaron,Aaron Jones Sr.,Jones Sr.,6.833333333333333,3,5700,MIN@DET,MIN,DET,,,,,,RB/FLEX
122185-169776,WR,Christian,Christian Watson,Watson,10.5,1,5700,CAR@GB,GB,CAR,,,,,,WR/FLEX
122185-155775,RB,Brashard,Brashard Smith,Smith,3.3375000953674316,8,5600,KC@BUF,KC,BUF,,,,,,RB/FLEX
122185-90428,RB,Tyler,Tyler Allgeier,Allgeier,7.028571537562779,7,5600,ATL@NE,ATL,NE,,,,,,RB/FLEX
122185-56648,RB,Jeremy,Jeremy McNichols,McNichols,5.600000108991351,7,5600,SEA@WAS,WAS,SEA,,,,,,RB/FLEX
122185-60858,WR,Christian,Christian Kirk,Kirk,5.299999872843425,3,5600,DEN@HOU,HOU,DEN,,,,,,WR/FLEX
122185-89612,WR,Michael,Michael Wilson,Wilson,3.8714286259242465,7,5600,ARI@DAL,ARI,DAL,,,,,,WR/FLEX
122185-90870,WR,Calvin,Calvin Austin III,Austin III,7.1400001525878904,5,5600,IND@PIT,PIT,IND,,,,,,WR/FLEX
122185-147315,WR,Jayden,Jayden Higgins,Higgins,4.857142857142857,7,5600,DEN@HOU,HOU,DEN,,,,,,WR/FLEX
122185-105646,TE,Sam,Sam LaPorta,LaPorta,8.62857164655413,7,5500,MIN@DET,DET,MIN,,,,,,TE/FLEX
122185-103619,WR,Tre,Tre Tucker,Tucker,11.900000435965401,7,5500,JAC@LV,LV,JAC,,,,,,WR/FLEX
122185-63759,RB,Tony,Tony Pollard,Pollard,9.0625,8,5500,LAC@TEN,TEN,LAC,,,,,,RB/FLEX
122185-63819,WR,Darius,Darius Slayton,Slayton,4.033333460489909,6,5500,SF@NYG,NYG,SF,,,,,,WR/FLEX
122185-93539,RB,Michael,Michael Carter,Carter,6.974999904632568,4,5500,ARI@DAL,ARI,DAL,,,,,,RB/FLEX
122185-90912,RB,Kenneth,Kenneth Gainwell,Gainwell,8.285714285714286,7,5500,IND@PIT,PIT,IND,,,,,,RB/FLEX
122185-110457,WR,Dontayvion,Dontayvion Wicks,Wicks,3.316666603088379,6,5500,CAR@GB,GB,CAR,O,Calf,,,,WR/FLEX
122185-64555,WR,Calvin,Calvin Ridley,Ridley,6.666666666666667,6,5400,LAC@TEN,TEN,LAC,O,Hamstring,,,,WR/FLEX
122185-79970,WR,Cooper,Cooper Kupp,Kupp,6.614285605294364,7,5400,SEA@WAS,SEA,WAS,Q,Hamstring,,,,WR/FLEX
122185-63634,WR,Jakobi,Jakobi Meyers,Meyers,7.900000254313151,6,5400,JAC@LV,LV,JAC,,,,,,WR/FLEX
122185-145558,TE,Dalton,Dalton Kincaid,Kincaid,10.416666666666666,6,5400,KC@BUF,BUF,KC,,,,,,TE/FLEX
122185-91361,RB,Hassan,Hassan Haskins,Haskins,1.0500000317891438,6,5400,LAC@TEN,LAC,TEN,IR,Hamstring,,,,RB/FLEX
122185-86687,WR,Hollywood,Hollywood Brown,Brown,8.949999809265137,8,5400,KC@BUF,KC,BUF,,,,,,WR/FLEX
122185-107293,RB,Tyjae,Tyjae Spears,Spears,7.400000095367432,4,5400,LAC@TEN,TEN,LAC,,,,,,RB/FLEX
122185-119788,WR,Xavier,Xavier Hutchinson,Hutchinson,6.671428680419922,7,5400,DEN@HOU,HOU,DEN,,,,,,WR/FLEX
122185-152647,RB,TreVeyon,TreVeyon Henderson,Henderson,5.587500095367432,8,5300,ATL@NE,NE,ATL,,,,,,RB/FLEX
122185-29780,TE,Zach,Zach Ertz,Ertz,8,8,5300,SEA@WAS,WAS,SEA,,,,,,TE/FLEX
122185-129112,WR,Chimere,Chimere Dike,Dike,4.574999809265137,8,5300,LAC@TEN,TEN,LAC,,,,,,WR/FLEX
122185-137516,WR,Parker,Parker Washington,Washington,6.014285496303013,7,5300,JAC@LV,JAC,LV,,,,,,WR/FLEX
122185-80289,WR,Kendrick,Kendrick Bourne,Bourne,8.985714503696986,7,5300,SF@NYG,SF,NYG,,,,,,WR/FLEX
122185-55987,WR,JuJu,JuJu Smith-Schuster,Smith-Schuster,5.862500190734863,8,5300,KC@BUF,KC,BUF,,,,,,WR/FLEX
122185-128810,TE,Theo,Theo Johnson,Johnson,7.087500095367432,8,5300,SF@NYG,NYG,SF,,,,,,TE/FLEX
122185-40845,TE,Hunter,Hunter Henry,Henry,8.524999618530273,8,5300,ATL@NE,NE,ATL,,,,,,TE/FLEX
122185-70603,RB,Devin,Devin Singletary,Singletary,1.587499976158142,8,5300,SF@NYG,NYG,SF,,,,,,RB/FLEX
122185-128986,WR,Jaylin,Jaylin Lane,Lane,3.299999952316284,8,5300,SEA@WAS,WAS,SEA,,,,,,WR/FLEX
122185-71706,TE,T.J.,T.J. Hockenson,Hockenson,5.9571429661342075,7,5200,MIN@DET,MIN,DET,,,,,,TE/FLEX
122185-86244,TE,Pat,Pat Freiermuth,Freiermuth,7.166666666666667,6,5200,IND@PIT,PIT,IND,,,,,,TE/FLEX
122185-87418,WR,Joshua,Joshua Palmer,Palmer,5.066666603088379,6,5200,KC@BUF,BUF,KC,O,Knee,,,,WR/FLEX
