QB,RB1,RB2,WR1,WR2,WR3,TE,FLEX,DEF,lineup_id,player_ids,tier,temperature,milp_projection,total_salary,mean,median,p10,p90,std,skewness
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Quentin Johnston,Alec Pierce,Kyle Pitts Sr.,RJ Harvey,Los Angeles Chargers,73,"123617-138820,123617-55050,123617-6654,123617-90573,123617-110484,123617-120639,123617-86312,123617-86080,123617-12548",2,0.8300000000000001,119.0,60000,123.88957427654773,120.8728504828778,92.92777610577339,158.43417279109653,26.738269252363413,0.11282419835020882
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Alec Pierce,Kyle Pitts Sr.,RJ Harvey,Atlanta Falcons,52,"123617-138820,123617-55050,123617-6654,123617-90573,123617-103539,123617-110484,123617-86312,123617-86080,123617-12525",2,0.6200000000000001,119.1,59900,123.9888871298219,120.8335771783451,92.46166988988006,159.86373728302826,27.18077767333433,0.11608608073684082
Jaxson Dart,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Tre Tucker,Hunter Henry,RJ Harvey,Los Angeles Chargers,195,"123617-138820,123617-55050,123617-151966,123617-90573,123617-86518,123617-110484,123617-103619,123617-40845,123617-12548",3,2.257279751797859,117.6,59900,124.47402883527232,120.83254215595692,93.40027517978373,160.18137770575427,27.462628783787356,0.13259789177448186
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Alec Pierce,Kyle Pitts Sr.,RJ Harvey,Denver Broncos,67,"123617-138820,123617-55050,123617-102965,123617-90573,123617-110484,123617-151903,123617-86312,123617-86080,123617-12531",2,0.77,119.0,59900,124.19524465968045,120.80294336616379,92.82067351345167,159.11173022401957,26.71546938284007,0.1269789141603335
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Khalil Shakir,Tyler Warren,RJ Harvey,Tennessee Titans,108,"123617-138820,123617-55050,123617-102965,123617-90573,123617-103539,123617-137530,123617-86518,123617-110484,123617-12534",3,2.8008914810967,118.2,60000,124.017416365602,120.7751861920627,91.63803885076476,160.35330648590278,27.364916843680383,0.11848127264775715
Drake Maye,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Khalil Shakir,Alec Pierce,Hunter Henry,RJ Harvey,Los Angeles Chargers,106,"123617-138820,123617-152316,123617-152647,123617-90573,123617-86518,123617-110484,123617-86312,123617-40845,123617-12548",3,2.424265384939839,118.2,60000,124.66240522207045,120.76772285644358,92.42245280777911,161.74365863642163,28.020792223798562,0.13899258573849457
Drake Maye,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Khalil Shakir,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Miami Dolphins,39,"123617-138820,123617-55050,123617-152316,123617-167620,123617-86518,123617-110484,123617-151903,123617-86080,123617-12539",2,0.49,119.29999999999998,60000,124.71402943234179,120.76568777965811,92.74079963409265,161.36880485692168,27.85685235112686,0.1417368194696255
Matthew Stafford,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Khalil Shakir,Troy Franklin,Hunter Henry,RJ Harvey,Miami Dolphins,55,"123617-138820,123617-55050,123617-6654,123617-167620,123617-86518,123617-110484,123617-151903,123617-40845,123617-12539",2,0.65,119.09999999999998,60000,124.17551740207884,120.76316312704598,92.28689858560622,160.17402941987766,27.411446801820745,0.1244864709149973
Jaxson Dart,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Khalil Shakir,Troy Franklin,Brenton Strange,RJ Harvey,Los Angeles Chargers,190,"123617-138820,123617-55050,123617-151966,123617-167620,123617-86518,123617-110484,123617-151903,123617-103587,123617-12548",3,2.327824890728902,117.6,60000,124.31273340834892,120.7467930287005,93.21217550876362,159.9000600949553,27.149924247228537,0.13134255356209457
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Troy Franklin,Hunter Henry,RJ Harvey,Arizona Cardinals,24,"123617-138820,123617-55050,123617-6654,123617-90573,123617-86518,123617-110484,123617-151903,123617-40845,123617-12546",2,0.3399999999999999,119.39999999999998,60000,123.5602704403734,120.64072530924662,91.97061337755302,159.30357003532808,27.37207945164231,0.1066614298078698
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Hunter Henry,RJ Harvey,Arizona Cardinals,26,"123617-138820,123617-55050,123617-102965,123617-90573,123617-167620,123617-110484,123617-151903,123617-40845,123617-12546",2,0.36,119.39999999999998,59900,124.44362050228185,120.63246517418777,92.90960661658015,161.2830896562606,27.722014089997167,0.1374775770519949
Josh Allen,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Tre Tucker,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,113,"123617-62239,123617-138820,123617-55050,123617-90573,123617-86518,123617-110484,123617-103619,123617-86080,123617-12534",3,2.547721682791299,118.1,60000,123.73933114642641,120.62128210751135,91.28325878208824,160.37728611550637,27.90064214169824,0.11175545792385383
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Las Vegas Raiders,5,"123617-138820,123617-55050,123617-6654,123617-90573,123617-167620,123617-110484,123617-151903,123617-86080,123617-12537",1,0.0,120.0,59900,124.31612737684823,120.61647503858734,92.83334258765122,161.04689262357212,27.44056885934695,0.13482418521366385
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Alec Pierce,Theo Johnson,RJ Harvey,Atlanta Falcons,177,"123617-138820,123617-55050,123617-102965,123617-90573,123617-167620,123617-110484,123617-86312,123617-128810,123617-12525",3,2.7547884037320873,117.6,60000,123.61272792649402,120.61547894574338,92.09642310724405,158.45553670223856,26.943223383812224,0.11124314778726214
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Wan'Dale Robinson,Brenton Strange,RJ Harvey,New York Giants,91,"123617-138820,123617-55050,123617-6654,123617-90573,123617-167620,123617-103539,123617-110484,123617-103587,123617-12543",2,1.01,118.9,60000,124.47561456291085,120.60040742506217,92.84657757955921,160.97086547932582,28.03106076234746,0.13824689585254735
Matthew Stafford,De'Von Achane,Christian McCaffrey,Wan'Dale Robinson,Khalil Shakir,Troy Franklin,Kyle Pitts Sr.,TreVeyon Henderson,Tennessee Titans,69,"123617-138820,123617-55050,123617-6654,123617-152647,123617-103539,123617-86518,123617-151903,123617-86080,123617-12534",2,0.79,119.0,60000,123.90589223013471,120.5855991124476,91.38389996833232,160.15081091797578,27.950535347814878,0.11879175394566062
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Kyle Pitts Sr.,Tyjae Spears,Los Angeles Chargers,46,"123617-138820,123617-55050,123617-152316,123617-90573,123617-167620,123617-151903,123617-86080,123617-107293,123617-12548",2,0.56,119.1,59900,123.84098793050109,120.57956507610291,91.18951280903276,159.5509307960718,27.781277166891922,0.11739643338949683
Trevor Lawrence,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Atlanta Falcons,99,"123617-138820,123617-55050,123617-89951,123617-90573,123617-167620,123617-110484,123617-151903,123617-86080,123617-12525",2,1.09,118.9,59900,123.96533578332968,120.54991726069952,93.36611382886578,159.92501266191522,27.072694587264607,0.1261573173524007
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Tre Tucker,Kyle Pitts Sr.,TreVeyon Henderson,Tennessee Titans,58,"123617-138820,123617-55050,123617-6654,123617-152647,123617-90573,123617-151903,123617-103619,123617-86080,123617-12534",2,0.6799999999999999,119.09999999999998,59900,123.98661890798192,120.53367045857935,92.15527302840462,159.88324760890268,27.663336291527276,0.12482039089623974
Drake Maye,De'Von Achane,Ashton Jeanty,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Los Angeles Chargers,57,"123617-138820,123617-152316,123617-167031,123617-90573,123617-167620,123617-110484,123617-151903,123617-86080,123617-12548",2,0.67,119.1,60000,124.09763439043918,120.518593240335,92.16344257639398,159.79959035404534,27.49155081691542,0.1301869499447089
Drake Maye,De'Von Achane,TreVeyon Henderson,Tetairoa McMillan,Troy Franklin,Alec Pierce,Kyle Pitts Sr.,RJ Harvey,Seattle Seahawks,154,"123617-138820,123617-152316,123617-152647,123617-167620,123617-110484,123617-151903,123617-86312,123617-86080,123617-12550",3,2.6751406011088927,117.7,59900,123.64264830085,120.51062230537369,92.6038610756276,157.8197188295001,27.142535929804296,0.11539179697786235
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Las Vegas Raiders,38,"123617-138820,123617-55050,123617-152316,123617-90573,123617-57403,123617-110484,123617-151903,123617-86080,123617-12537",2,0.48,119.29999999999998,60000,123.65482830718366,120.40394554949721,92.71900855829685,158.93597259449623,26.977444072124996,0.12050373449001037
Drake Maye,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Tre Tucker,Hunter Henry,RJ Harvey,Miami Dolphins,198,"123617-138820,123617-55050,123617-152316,123617-167620,123617-103539,123617-110484,123617-103619,123617-40845,123617-12539",3,1.7127581165453951,117.59999999999998,59800,124.10866060285136,120.39954790069703,92.46908853212493,159.75147924774453,27.768160517444834,0.13357430355619512
C.J. Stroud,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Alec Pierce,Kyle Pitts Sr.,TreVeyon Henderson,Miami Dolphins,183,"123617-138820,123617-55050,123617-152647,123617-90573,123617-129471,123617-57403,123617-86312,123617-86080,123617-12539",3,1.7392402061994736,117.6,60000,123.26270624270839,120.36514451348222,91.31259296830302,157.48372606844845,26.915573894456774,0.10765372273273051
Tua Tagovailoa,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Khalil Shakir,Kyle Pitts Sr.,RJ Harvey,Los Angeles Chargers,184,"123617-138820,123617-55050,123617-90573,123617-90572,123617-57403,123617-86518,123617-110484,123617-86080,123617-12548",3,1.5626939399825928,117.6,60000,123.41304545501832,120.33688685540136,92.44704252286265,157.6041781905399,26.323508489596225,0.11685974917943566
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Khalil Shakir,Hunter Henry,Tyjae Spears,Los Angeles Chargers,118,"123617-138820,123617-55050,123617-152316,123617-90573,123617-103539,123617-86518,123617-40845,123617-107293,123617-12548",3,1.8106551900138323,118.0,59900,123.77669779742584,120.32398403623775,91.40846642254309,159.97477634217253,27.708585370908153,0.1246080850021731
Drake Maye,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Courtland Sutton,Troy Franklin,Hunter Henry,RJ Harvey,New York Giants,109,"123617-138820,123617-55050,123617-152316,123617-167620,123617-57403,123617-110484,123617-151903,123617-40845,123617-12543",3,2.8117740914609253,118.19999999999996,60000,124.04116223990162,120.30289421463499,92.38089376201822,160.910285345403,28.074979640300196,0.13315300930443214
Trevor Lawrence,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Kyle Pitts Sr.,TreVeyon Henderson,Tennessee Titans,81,"123617-138820,123617-55050,123617-152647,123617-89951,123617-90573,123617-103539,123617-151903,123617-86080,123617-12534",2,0.91,118.9,59900,123.58459507863518,120.29603253533523,91.60410266844066,159.64172744896123,27.544683435587814,0.11939010121463633
Jacoby Brissett,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Los Angeles Rams,175,"123617-138820,123617-152647,123617-30231,123617-90573,123617-167620,123617-110484,123617-151903,123617-86080,123617-12538",3,2.3815309524117505,117.6,60000,123.67130921433466,120.28391691617965,92.53672283831281,158.05018623972845,26.998933631608537,0.12546392921938498
Bo Nix,De'Von Achane,Christian McCaffrey,Davante Adams,Tetairoa McMillan,Tre Tucker,Hunter Henry,RJ Harvey,Tennessee Titans,125,"123617-138820,123617-55050,123617-45889,123617-102965,123617-167620,123617-110484,123617-103619,123617-40845,123617-12534",3,1.6958398448183658,117.89999999999998,60000,124.12309057535201,120.2657763374163,91.59911518562659,160.71097616322362,27.872332559673904,0.138392229271709
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Hunter Henry,Tyjae Spears,Los Angeles Chargers,86,"123617-138820,123617-55050,123617-6654,123617-90573,123617-167620,123617-151903,123617-40845,123617-107293,123617-12548",2,0.96,118.9,59900,123.88513585365922,120.20869490874257,92.1584889047762,160.60668056845378,27.51351020050238,0.13362311526682333
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Alec Pierce,Hunter Henry,RJ Harvey,Atlanta Falcons,40,"123617-138820,123617-55050,123617-6654,123617-90573,123617-110484,123617-151903,123617-86312,123617-40845,123617-12525",2,0.5,119.29999999999998,60000,123.72009431447923,120.20467958886086,92.61923659227921,158.72920568219058,26.923536876437296,0.1305703162906119
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Courtland Sutton,Kyle Pitts Sr.,RJ Harvey,Arizona Cardinals,72,"123617-138820,123617-55050,123617-102965,123617-90573,123617-167620,123617-57403,123617-110484,123617-86080,123617-12546",2,0.8200000000000001,119.0,60000,123.93351936161437,120.19311999713261,92.54604887755947,160.51517935294575,27.349265452885646,0.1367641617624179
Bo Nix,De'Von Achane,Christian McCaffrey,Davante Adams,Wan'Dale Robinson,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,56,"123617-138820,123617-55050,123617-45889,123617-102965,123617-103539,123617-110484,123617-151903,123617-86080,123617-12534",2,0.66,119.09999999999998,59900,123.6082853945168,120.17561968800024,91.57696820533286,158.94131167228448,27.467466658282206,0.12497205327385061
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Brenton Strange,RJ Harvey,Minnesota Vikings,93,"123617-138820,123617-55050,123617-6654,123617-90573,123617-167620,123617-110484,123617-151903,123617-103587,123617-12540",2,1.03,118.89999999999998,60000,123.62863759528162,120.13416922563886,91.91261171406802,159.16127700643347,27.4686396731414,0.12721665183367714
Drake Maye,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Khalil Shakir,Tre Tucker,Kyle Pitts Sr.,RJ Harvey,Seattle Seahawks,173,"123617-138820,123617-152316,123617-152647,123617-90573,123617-86518,123617-110484,123617-103619,123617-86080,123617-12550",3,2.920317305785705,117.6,60000,122.87641104985653,120.09638901028788,91.99159395629256,156.9490614133959,26.374964732395984,0.10540382016715984
Matthew Stafford,De'Von Achane,Christian McCaffrey,Wan'Dale Robinson,Troy Franklin,Tre Tucker,Brock Bowers,RJ Harvey,Tennessee Titans,147,"123617-138820,123617-55050,123617-6654,123617-151794,123617-103539,123617-110484,123617-151903,123617-103619,123617-12534",3,2.991807878312905,117.79999999999998,60000,123.60023623200729,120.09400958954564,92.36128136189392,160.0638416522739,27.23724680749142,0.12872911374791712
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Alec Pierce,Tre Tucker,Brenton Strange,RJ Harvey,Los Angeles Chargers,138,"123617-138820,123617-55050,123617-152316,123617-90573,123617-110484,123617-86312,123617-103619,123617-103587,123617-12548",3,1.600703170530135,117.79999999999998,59900,124.08296370402687,120.09232270546893,92.38782593827806,160.63595628069953,28.09824652834524,0.14202455639116895
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,New Orleans Saints,84,"123617-138820,123617-55050,123617-6654,123617-90573,123617-86518,123617-110484,123617-151903,123617-86080,123617-12542",2,0.9400000000000002,118.89999999999998,59600,123.26486531792874,120.06764693944199,92.03216953794038,157.70830562529036,26.795522899025805,0.11931912620384029
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Stefon Diggs,Tetairoa McMillan,Dalton Schultz,RJ Harvey,Tennessee Titans,161,"123617-138820,123617-55050,123617-102965,123617-90573,123617-25079,123617-167620,123617-110484,123617-55042,123617-12534",3,2.2548705840985694,117.7,59900,123.11417295729537,120.06247807714607,91.29955988423963,159.4925492674409,27.373375782732214,0.11148405313145124
Trevor Lawrence,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Alec Pierce,Brenton Strange,RJ Harvey,Seattle Seahawks,172,"123617-138820,123617-55050,123617-89951,123617-90573,123617-110484,123617-151903,123617-86312,123617-103587,123617-12550",3,2.9582822088627343,117.59999999999998,59900,123.17585945866497,120.02636893192948,92.13195033518805,157.76048115133477,26.50447131251115,0.11882864930977921
Trevor Lawrence,De'Von Achane,TreVeyon Henderson,Davante Adams,Jaylen Waddle,Tetairoa McMillan,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,111,"123617-138820,123617-45889,123617-152647,123617-89951,123617-90573,123617-167620,123617-110484,123617-86080,123617-12534",3,2.257284525120572,118.1,60000,123.46128461313258,120.02555491473422,92.59332389612338,158.17888629689858,27.033070476243072,0.12709357974772842
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Khalil Shakir,Kyle Pitts Sr.,RJ Harvey,New York Giants,28,"123617-138820,123617-55050,123617-6654,123617-90573,123617-167620,123617-86518,123617-110484,123617-86080,123617-12543",2,0.38,119.4,59900,123.48839119737514,120.00873254118764,91.6787996589324,159.06468809387792,27.4696679824943,0.1266727598748187
Bo Nix,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Brock Bowers,RJ Harvey,Tennessee Titans,112,"123617-138820,123617-152647,123617-102965,123617-151794,123617-90573,123617-103539,123617-110484,123617-151903,123617-12534",3,2.676879236915779,118.1,59900,123.67363751811632,119.99083349182641,91.71421018747152,160.00675981319077,27.831047312769666,0.1323271806806976
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Troy Franklin,Hunter Henry,RJ Harvey,Miami Dolphins,59,"123617-138820,123617-55050,123617-102965,123617-90573,123617-57403,123617-110484,123617-151903,123617-40845,123617-12539",2,0.69,119.09999999999998,59900,123.66848489167022,119.96971513869035,92.36561994770618,159.4987924061614,27.530539933195232,0.134351515152089
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Adonai Mitchell,Hunter Henry,RJ Harvey,Los Angeles Chargers,85,"123617-138820,123617-55050,123617-6654,123617-90573,123617-110484,123617-151903,123617-40845,123617-151789,123617-12548",2,0.95,118.89999999999998,60000,123.27666147308098,119.94696923684316,92.17559042164586,158.123541559735,27.004513610447802,0.12330132230004656
Bo Nix,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Troy Franklin,Alec Pierce,Hunter Henry,TreVeyon Henderson,New Orleans Saints,130,"123617-138820,123617-55050,123617-152647,123617-102965,123617-167620,123617-151903,123617-86312,123617-40845,123617-12542",3,2.3983477674863134,117.89999999999998,60000,122.85123065814814,119.9446870794936,91.90238051635977,157.8757307684534,26.46932676542324,0.10980799037364787
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Kyle Pitts Sr.,Ashton Jeanty,Tennessee Titans,30,"123617-138820,123617-55050,123617-102965,123617-167031,123617-90573,123617-167620,123617-151903,123617-86080,123617-12534",2,0.4,119.3,59900,123.41551218495773,119.9432928627051,91.73888039079756,158.62171934461006,27.54799947439889,0.12604252172574112
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Atlanta Falcons,71,"123617-138820,123617-55050,123617-102965,123617-90573,123617-57403,123617-110484,123617-151903,123617-86080,123617-12525",2,0.81,119.0,59900,123.26793733821525,119.94290949312173,91.96130028369691,158.54721345928326,26.610196081717596,0.12495315084799241
Drake Maye,De'Von Achane,Christian McCaffrey,Courtland Sutton,Wan'Dale Robinson,Troy Franklin,Brenton Strange,RJ Harvey,Miami Dolphins,179,"123617-138820,123617-55050,123617-152316,123617-57403,123617-103539,123617-110484,123617-151903,123617-103587,123617-12539",3,2.361222700877783,117.6,59900,123.22673306479301,119.87726244146609,91.4644088206977,159.87187305743493,27.52847368156311,0.12167295078078352
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Alec Pierce,Tre Tucker,Kyle Pitts Sr.,TreVeyon Henderson,Las Vegas Raiders,127,"123617-138820,123617-55050,123617-152316,123617-152647,123617-90573,123617-86312,123617-103619,123617-86080,123617-12537",3,2.770989801972111,117.9,60000,123.2452806069116,119.87458709622298,91.28587468869732,159.28322653132096,27.7745351102851,0.12135913336819215
Bo Nix,De'Von Achane,Breece Hall,Jaylen Waddle,Tetairoa McMillan,Khalil Shakir,Kyle Pitts Sr.,RJ Harvey,Seattle Seahawks,193,"123617-138820,123617-102965,123617-103064,123617-90573,123617-167620,123617-86518,123617-110484,123617-86080,123617-12550",3,2.4305199834694027,117.6,60000,123.1525436861678,119.82155931083292,92.48829661322968,158.20365789293268,26.563304247708015,0.1253979679738935
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Kyle Pitts Sr.,Breece Hall,Las Vegas Raiders,101,"123617-138820,123617-55050,123617-102965,123617-103064,123617-90573,123617-103539,123617-151903,123617-86080,123617-12537",3,1.6340178162344074,118.5,60000,122.65296175106047,119.80849699119335,91.53429894230555,157.28670629691192,26.71789825488436,0.10646289362776203
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Troy Franklin,Hunter Henry,RJ Harvey,Las Vegas Raiders,49,"123617-138820,123617-55050,123617-6654,123617-90573,123617-57403,123617-110484,123617-151903,123617-40845,123617-12537",2,0.59,119.09999999999998,60000,122.77824562208941,119.80124315319047,91.39628964110587,157.36466105351252,27.110957400255828,0.1098080906899604
Jaxson Dart,De'Von Achane,Christian McCaffrey,Davante Adams,Khalil Shakir,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,New York Giants,174,"123617-138820,123617-55050,123617-45889,123617-151966,123617-86518,123617-110484,123617-151903,123617-86080,123617-12543",3,1.864590002727564,117.59999999999998,60000,122.83918662196263,119.7914989783134,91.04522893242131,158.84017074515603,27.67368064091267,0.1101294650030591
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Quentin Johnston,Hunter Henry,RJ Harvey,Miami Dolphins,96,"123617-138820,123617-55050,123617-6654,123617-90573,123617-110484,123617-151903,123617-120639,123617-40845,123617-12539",2,1.06,118.89999999999998,59900,123.07357557727926,119.77266457453315,91.81159358423095,157.37838670034418,27.035288721189236,0.12209638435113052
Trevor Lawrence,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Tre Tucker,Hunter Henry,TreVeyon Henderson,Tennessee Titans,152,"123617-138820,123617-55050,123617-152647,123617-89951,123617-90573,123617-167620,123617-103619,123617-40845,123617-12534",3,2.1698779868789124,117.7,60000,123.58507778344294,119.75430534794447,93.33663402715577,159.44173278520034,27.26939499140813,0.14047882018304586
Matthew Stafford,De'Von Achane,Ashton Jeanty,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Hunter Henry,RJ Harvey,Los Angeles Chargers,83,"123617-138820,123617-6654,123617-167031,123617-90573,123617-167620,123617-110484,123617-151903,123617-40845,123617-12548",2,0.93,118.9,60000,123.2528909272987,119.73264232524153,91.87961842848976,158.6720618022371,27.009950376250067,0.1303315464493608
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Brenton Strange,Tyjae Spears,Seattle Seahawks,157,"123617-138820,123617-55050,123617-152316,123617-90573,123617-103539,123617-151903,123617-103587,123617-12550,123617-107293",3,2.005103037865695,117.7,60000,123.556952822332,119.71681032968269,91.81974522327498,160.2579288525035,28.0880566820197,0.136717984306388
C.J. Stroud,De'Von Achane,Christian McCaffrey,Davante Adams,Jaylen Waddle,Alec Pierce,Hunter Henry,RJ Harvey,Las Vegas Raiders,167,"123617-138820,123617-55050,123617-45889,123617-90573,123617-129471,123617-110484,123617-86312,123617-40845,123617-12537",3,2.575206649970652,117.7,60000,122.70907010204834,119.7067868326574,91.331203671624,157.45450757559942,27.167692974052713,0.11050931973717314
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Quentin Johnston,Kyle Pitts Sr.,TreVeyon Henderson,New York Giants,114,"123617-138820,123617-55050,123617-152647,123617-102965,123617-90573,123617-103539,123617-120639,123617-86080,123617-12543",3,2.4626934434534062,118.1,60000,123.03688631898821,119.66947528407488,91.24821072752054,158.50878011511475,27.489818553820363,0.12249666283975344
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Alec Pierce,Kyle Pitts Sr.,Breece Hall,Miami Dolphins,121,"123617-138820,123617-55050,123617-102965,123617-103064,123617-90573,123617-86518,123617-86312,123617-86080,123617-12539",3,2.803273971595705,117.9,60000,122.79239603001662,119.65499501336141,92.0601705716436,158.5859539646828,26.842451473152707,0.11688205974007891
C.J. Stroud,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Kyle Pitts Sr.,Ashton Jeanty,Atlanta Falcons,149,"123617-138820,123617-55050,123617-167031,123617-90573,123617-129471,123617-103539,123617-151903,123617-86080,123617-12525",3,2.333987411098843,117.7,59900,122.35888720592382,119.65448487854552,91.41194969367082,156.11657015351,26.51739698098497,0.1019859652633918
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Alec Pierce,Hunter Henry,RJ Harvey,New Orleans Saints,63,"123617-138820,123617-55050,123617-6654,123617-90573,123617-167620,123617-110484,123617-86312,123617-40845,123617-12542",2,0.73,119.09999999999998,60000,123.8934277344679,119.65039534957205,92.7792406450654,159.36825072039477,27.39894019346374,0.15486118641581867
Josh Allen,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Chimere Dike,Kyle Pitts Sr.,RJ Harvey,New York Giants,136,"123617-62239,123617-138820,123617-55050,123617-90573,123617-110484,123617-151903,123617-129112,123617-86080,123617-12543",3,1.979691898859366,117.8,60000,122.98687329678943,119.6482750591247,90.8599575087137,159.87861705449134,28.143762892069237,0.11862657635612492
Drake Maye,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Tetairoa McMillan,Khalil Shakir,Kyle Pitts Sr.,Ashton Jeanty,Tennessee Titans,128,"123617-138820,123617-152316,123617-152647,123617-167031,123617-90573,123617-167620,123617-86518,123617-86080,123617-12534",3,2.784005143611451,117.9,60000,122.21749190144953,119.62973307164884,90.68990771638008,156.38455419423713,27.01112134736269,0.09580345800983767
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Alec Pierce,Kyle Pitts Sr.,TreVeyon Henderson,Arizona Cardinals,79,"123617-138820,123617-55050,123617-152647,123617-102965,123617-90573,123617-151903,123617-86312,123617-86080,123617-12546",2,0.8900000000000001,119.0,60000,123.23455630869204,119.62917204851843,91.59204109901073,158.46055609047704,27.14758233946736,0.1328068265928813
