lineup_id,tier,temperature,player_ids,total_salary,milp_projection,mean,median,p10,p90,std,skewness
10,1,0.0,"123617-138820,123617-55050,123617-102965,123617-167620,123617-103539,123617-110484,123617-151903,123617-86080,123617-12548",60000,119.79999999999998,126.9493462179112,124.16913757775123,96.54682361403367,161.7608597524971,26.624028825988773,0.10442479079071974
29,2,0.54,"123617-138820,123617-55050,123617-152316,123617-90573,123617-103539,123617-110484,123617-86312,123617-86080,123617-12539",59900,119.4,126.52906552905874,123.71665118789541,93.45658830759393,163.14274937926285,29.733893824115157,0.09458614326800256
1,1,0.0,"123617-138820,123617-55050,123617-6654,123617-90573,123617-103539,123617-110484,123617-151903,123617-86080,123617-12539",60000,120.5,126.9632076307704,123.53353880461106,94.43545799343012,162.04267895679064,27.63057757932264,0.12412584631332274
0,1,0.0,"123617-138820,123617-55050,123617-152316,123617-90573,123617-167620,123617-110484,123617-151903,123617-86080,123617-12534",60000,120.59999999999998,127.13687760629357,123.48991971365831,93.55530411987702,165.11212276948558,29.04324959567444,0.12556989811423916
19,1,0.0,"123617-138820,123617-6654,123617-152647,123617-90573,123617-103539,123617-110484,123617-151903,123617-86080,123617-12548",59900,119.5,125.68483445186301,123.19447526738436,94.04124326572044,162.16715882209408,27.38265587783105,0.0909465902646368
4,1,0.0,"123617-138820,123617-55050,123617-102965,123617-90573,123617-167620,123617-103539,123617-110484,123617-86080,123617-12539",60000,120.1,125.88377320565509,123.17916406709399,95.25745878953171,160.80533952011035,27.237282156123765,0.09929805488882151
18,1,0.0,"123617-138820,123617-55050,123617-152316,123617-90573,123617-86518,123617-110484,123617-151903,123617-86080,123617-12546",60000,119.59999999999998,125.62815415902895,123.1366288584945,93.79973211401956,160.35906422895377,28.549561789810497,0.08727017664501205
48,2,1.0466666666666666,"123617-138820,123617-55050,123617-89951,123617-90573,123617-167620,123617-110484,123617-86312,123617-86080,123617-12548",60000,119.1,125.52134539029514,122.98792161964383,92.86649730097739,160.31441273647295,27.915264499337034,0.09075406649689734
11,1,0.0,"123617-138820,123617-55050,123617-90573,123617-129471,123617-167620,123617-110484,123617-151903,123617-86080,123617-12548",60000,119.79999999999998,125.97152838539277,122.95677869706603,94.3424769906105,161.14754699943364,27.060759444711824,0.11140669183679852
35,2,0.7,"123617-138820,123617-55050,123617-151966,123617-90573,123617-167620,123617-110484,123617-151903,123617-86080,123617-12539",59900,119.3,125.93189992927222,122.91416344842943,94.108656824978,160.8624075155911,27.336060503545013,0.11039397869533678
16,1,0.0,"123617-138820,123617-55050,123617-6654,123617-167620,123617-110484,123617-151903,123617-86312,123617-86080,123617-12548",60000,119.59999999999998,126.21700523754198,122.9102940194618,93.89623983129712,163.46379293185223,27.726724751820914,0.11926079433031547
