lineup_id,tier,temperature,player_ids,total_salary,milp_projection,mean,median,p10,p90,std,skewness
10,1,0.0,"123617-138820,123617-55050,123617-102965,123617-167620,123617-103539,123617-110484,123617-151903,123617-86080,123617-12548",60000,119.79999999999998,127.57569031171914,124.03765717689194,95.21624566623512,164.1835013529929,28.03393324321199,0.12620537775176038
19,1,0.0,"123617-138820,123617-6654,123617-152647,123617-90573,123617-103539,123617-110484,123617-151903,123617-86080,123617-12548",59900,119.5,124.96904749451747,122.95394083675131,93.63002265505052,159.70868204663182,26.527867135676168,0.07596187991518266
47,2,0.5700000000000001,"123617-138820,123617-152647,123617-102965,123617-90573,123617-167620,123617-103539,123617-110484,123617-86080,123617-12548",59900,119.1,126.18563533902665,122.89260109472119,93.43502364756567,161.4693539402798,28.57954636015011,0.11522346096077656
8,1,0.0,"123617-138820,123617-55050,123617-6654,123617-90573,123617-110484,123617-151903,123617-103619,123617-86080,123617-12548",60000,119.89999999999998,125.79858955438159,122.88251194609893,93.47647907222132,161.9658069165277,27.236908016718854,0.10706345986455895
21,2,0.31,"123617-138820,123617-55050,123617-102965,123617-90573,123617-103539,123617-110484,123617-151903,123617-40845,123617-12525",60000,119.5,125.75332157056376,122.80265081662836,94.29034661025392,160.10634042518276,27.31045495665449,0.1080418015232088
4,1,0.0,"123617-138820,123617-55050,123617-102965,123617-90573,123617-167620,123617-103539,123617-110484,123617-86080,123617-12539",60000,120.1,126.22848515959384,122.75245292714112,93.74728535692485,162.02532539910425,27.564169356553567,0.1261069102968007
16,1,0.0,"123617-138820,123617-55050,123617-6654,123617-167620,123617-110484,123617-151903,123617-86312,123617-86080,123617-12548",60000,119.59999999999998,126.00709513629181,122.59901990529082,93.79970073584309,160.983660246582,27.668185231853588,0.12317668117522118
1,1,0.0,"123617-138820,123617-55050,123617-6654,123617-90573,123617-103539,123617-110484,123617-151903,123617-86080,123617-12539",60000,120.5,125.24713289369276,122.59249285809658,94.22678583575056,160.07975593348309,26.609831032630044,0.09976162690927881
35,2,0.45,"123617-138820,123617-55050,123617-151966,123617-90573,123617-167620,123617-110484,123617-151903,123617-86080,123617-12539",59900,119.3,126.59379003797639,122.52899049526462,93.4675927014332,164.1292450203592,28.94565450747099,0.14042866232866238
32,2,0.42,"123617-138820,123617-152647,123617-102965,123617-90573,123617-167620,123617-110484,123617-151903,123617-40845,123617-12548",60000,119.29999999999998,125.13950078532874,122.43296524615086,94.33004538203838,159.6227495667323,26.813778261594674,0.10093823827335978
44,2,0.54,"123617-138820,123617-55050,123617-6654,123617-90573,123617-103539,123617-110484,123617-86312,123617-40845,123617-12539",59900,119.2,125.23819524311116,122.38659731278753,93.29917797581504,161.0746770516233,26.98971482591406,0.10565498556456349
14,1,0.0,"123617-138820,123617-55050,123617-89951,123617-90573,123617-103539,123617-110484,123617-151903,123617-86080,123617-12548",60000,119.7,125.65632644030092,122.32500712801995,94.21105847045943,161.45474237556112,27.224257457994433,0.12236584661385218
41,2,0.51,"123617-138820,123617-55050,123617-102965,123617-90573,123617-167620,123617-103539,123617-110484,123617-40845,123617-12542",60000,119.29999999999998,125.43189017768456,122.32123655421817,92.70884293990198,161.72014995585025,28.414447192289206,0.10947436712091041
11,1,0.0,"123617-138820,123617-55050,123617-90573,123617-129471,123617-167620,123617-110484,123617-151903,123617-86080,123617-12548",60000,119.79999999999998,126.23011475315799,122.28968962274678,94.12507209824794,161.5851211160633,27.359872714021215,0.14402205637425533
65,2,0.75,"123617-138820,123617-55050,123617-90573,123617-129471,123617-103539,123617-110484,123617-151903,123617-40845,123617-12548",59900,119.09999999999998,126.01198834243009,122.27443827478479,94.98453901152733,162.92999177279142,27.42795355630467,0.1362679158681227
15,1,0.0,"123617-138820,123617-55050,123617-102965,123617-90573,123617-110484,123617-151903,123617-86312,123617-40845,123617-12548",59900,119.59999999999998,125.37664274293914,122.25028927992335,93.15965222270646,162.13848098943097,27.229970556799735,0.11481295789484765
48,2,0.58,"123617-138820,123617-55050,123617-89951,123617-90573,123617-167620,123617-110484,123617-86312,123617-86080,123617-12548",60000,119.1,125.29717501060277,122.2367795171578,93.43529043106854,160.04274884490124,27.298424312628917,0.11210886966941744
26,2,0.36,"123617-138820,123617-55050,123617-102965,123617-90573,123617-167620,123617-110484,123617-151903,123617-40845,123617-12546",59900,119.39999999999998,125.73178919862212,122.20042141063954,94.14226809676661,162.6485479214113,27.998094385400453,0.12612886217799213
190,3,2.9067768184276703,"123617-138820,123617-55050,123617-151966,123617-167620,123617-86518,123617-110484,123617-151903,123617-103587,123617-12548",60000,117.6,124.76145502252031,122.16986065831868,92.38947587543684,161.70827742480517,27.834286465112605,0.09310798634805749
89,2,0.99,"123617-138820,123617-55050,123617-102965,123617-103539,123617-86518,123617-110484,123617-151903,123617-86080,123617-12550",60000,118.89999999999998,125.63469422818258,122.0693505267259,93.1891788464925,162.2678528819202,27.44461255417481,0.12991051319885846
46,2,0.56,"123617-138820,123617-55050,123617-152316,123617-90573,123617-167620,123617-151903,123617-86080,123617-107293,123617-12548",59900,119.1,124.56219349125148,122.06057452639031,92.34565536293967,158.39325108911987,26.98150894148733,0.09271605121441612
0,1,0.0,"123617-138820,123617-55050,123617-152316,123617-90573,123617-167620,123617-110484,123617-151903,123617-86080,123617-12534",60000,120.59999999999998,125.20596139331786,122.03609442764561,92.89961194992708,161.81819459853034,27.831582407435235,0.11389460071898114
70,2,0.8,"123617-138820,123617-55050,123617-152647,123617-102965,123617-167620,123617-103539,123617-151903,123617-86080,123617-12534",59900,119.0,124.649464475311,121.99858349138228,93.40260574379893,159.11642347989317,27.238358327146134,0.0973216135895688
3,1,0.0,"123617-138820,123617-55050,123617-6654,123617-90573,123617-167620,123617-103539,123617-110484,123617-86080,123617-12534",59900,120.2,125.22195477973837,121.98791311544922,93.52372849121957,160.87391337132388,27.33451952325207,0.11831346300190564
9,1,0.0,"123617-138820,123617-55050,123617-152316,123617-90573,123617-103539,123617-110484,123617-151903,123617-86080,123617-12542",60000,119.89999999999998,125.92003301074327,121.96517311447585,93.09376430282767,162.74048016155982,28.05587432953503,0.14096370156976554
97,2,1.07,"123617-138820,123617-55050,123617-90573,123617-129471,123617-86518,123617-110484,123617-151903,123617-86080,123617-12550",60000,118.89999999999998,125.17009724230253,121.95979154047839,93.60763280685518,161.02022100627258,27.177274208903043,0.11812463888569338
148,3,1.871607886562612,"123617-138820,123617-55050,123617-102965,123617-167620,123617-86518,123617-110484,123617-120639,123617-40845,123617-12548",60000,117.79999999999998,124.64248140476678,121.9560791750569,92.95998505591233,160.0462265040599,27.12219103947058,0.09904812726229961
23,2,0.3299999999999999,"123617-138820,123617-55050,123617-102965,123617-90573,123617-167620,123617-110484,123617-103619,123617-86080,123617-12548",60000,119.5,125.89975390257372,121.86529418036508,94.24950690677488,163.05656740740974,27.855372643977915,0.14483596302133306
195,3,1.6479673654651752,"123617-138820,123617-55050,123617-151966,123617-90573,123617-86518,123617-110484,123617-103619,123617-40845,123617-12548",59900,117.6,125.3636090542,121.84745791996457,93.59994251215379,161.19012694631098,27.394144462064876,0.12835411374516761
7,1,0.0,"123617-138820,123617-55050,123617-6654,123617-90573,123617-167620,123617-110484,123617-86312,123617-86080,123617-12539",60000,119.9,125.02685782240039,121.83684723763454,92.0627795610166,161.06173598697367,28.42864183780448,0.11221114969072352
92,2,1.02,"123617-138820,123617-55050,123617-6654,123617-103539,123617-110484,123617-151903,123617-86312,123617-40845,123617-12548",59900,118.89999999999998,125.17328172157293,121.83439735006323,93.98692889485484,160.4200154987546,27.17547472864643,0.12286388388240721
12,1,0.0,"123617-138820,123617-55050,123617-6654,123617-90573,123617-103539,123617-110484,123617-151903,123617-40845,123617-12542",60000,119.69999999999996,124.42416701406947,121.81577160476436,92.42133625249231,160.28847579763638,27.159802928266433,0.09603881943452647
29,2,0.39,"123617-138820,123617-55050,123617-152316,123617-90573,123617-103539,123617-110484,123617-86312,123617-86080,123617-12539",59900,119.4,125.6166112311325,121.81438127739244,93.82333967444369,162.51583831650794,27.744113662297483,0.13704636594345582
18,1,0.0,"123617-138820,123617-55050,123617-152316,123617-90573,123617-86518,123617-110484,123617-151903,123617-86080,123617-12546",60000,119.59999999999998,124.7735951589231,121.79550373173629,92.4163853978626,161.06788523516786,27.53261740061666,0.10816593946931138
