lineup_id,tier,temperature,player_ids,total_salary,milp_projection,mean,median,p10,p90,std,skewness
39,2,0.8066666666666666,"drake maye,devon achane,christian mccaffrey,rj harvey,jaylen waddle,wandale robinson,michael pittman,hunter henry,giants",60000,119.4,132.54993916005327,130.7199583064573,106.90362823762408,159.3073402768745,20.43099974644023,0.08956883541221787
1,1,0.0,"drake maye,devon achane,christian mccaffrey,rj harvey,jaylen waddle,tetairoa mcmillan,troy franklin,kyle pitts sr,titans",60000,120.6,132.46064686369874,130.5810851696206,107.55770110773605,159.82648660644773,20.809252717860335,0.09032336334043091
9,1,0.0,"drake maye,devon achane,christian mccaffrey,rj harvey,jaylen waddle,wandale robinson,troy franklin,hunter henry,titans",59900,119.9,132.28955329706537,130.41632739205,108.3158895676234,158.74081523492373,19.898356563864343,0.09413972953008468
27,2,0.4866666666666667,"drake maye,devon achane,christian mccaffrey,rj harvey,jaylen waddle,wandale robinson,courtland sutton,kyle pitts sr,titans",60000,119.5,131.9388569021015,130.1411184718505,108.94685968744992,157.35795556696922,19.239425203137213,0.0934403398890451
33,2,0.6466666666666667,"drake maye,devon achane,christian mccaffrey,rj harvey,tetairoa mcmillan,troy franklin,michael pittman,kyle pitts sr,dolphins",59900,119.5,132.0297038045543,129.7021740442155,105.87116641034022,159.38470707708467,22.154991535955617,0.10505667567335396
12,1,0.0,"drake maye,devon achane,christian mccaffrey,rj harvey,jaylen waddle,wandale robinson,troy franklin,kyle pitts sr,saints",60000,119.9,131.34494248960792,129.506925735531,108.95214779276984,157.45320247942854,19.565753812106202,0.09394050296900092
48,2,1.0466666666666666,"drake maye,devon achane,christian mccaffrey,rj harvey,jaylen waddle,wandale robinson,michael pittman,kyle pitts sr,raiders",59800,119.3,131.90874164179962,129.05852277009984,108.43463971273813,158.170724684016,20.465354205526545,0.13927043935208785
32,2,0.6200000000000001,"drake maye,devon achane,christian mccaffrey,rj harvey,jaylen waddle,troy franklin,michael pittman,hunter henry,raiders",59900,119.5,131.38033773982465,128.51974456989583,106.03278695684682,160.00841548417773,21.99682676567877,0.13004571979409996
13,1,0.0,"drake maye,devon achane,christian mccaffrey,rj harvey,jaylen waddle,troy franklin,michael pittman,kyle pitts sr,cardinals",59900,119.8,130.73859158362458,128.35769092624426,104.95165298128413,157.99651482199917,21.41302001725945,0.11118939110229456
16,1,0.0,"bo nix,devon achane,christian mccaffrey,rj harvey,tetairoa mcmillan,wandale robinson,troy franklin,kyle pitts sr,chargers",60000,119.8,131.38999706198695,128.3280198323647,107.71268877423537,159.69939211039573,21.13296115553931,0.1448910641100406
40,2,0.8333333333333333,"drake maye,devon achane,christian mccaffrey,rj harvey,jaylen waddle,tetairoa mcmillan,michael pittman,brenton strange,titans",60000,119.4,130.96525511226255,128.31291638459393,106.87448550619159,159.3279127467909,21.203608705206566,0.125089024445982
31,2,0.5933333333333333,"bo nix,devon achane,christian mccaffrey,rj harvey,jaylen waddle,wandale robinson,troy franklin,hunter henry,falcons",60000,119.5,129.7757525215268,128.253930686667,105.83713031900254,156.272654766046,20.817752756653665,0.07310211878529609
10,1,0.0,"bo nix,devon achane,christian mccaffrey,treveyon henderson,jaylen waddle,troy franklin,michael pittman,kyle pitts sr,titans",59900,119.9,130.81404129054727,128.21386079130116,103.84550530065333,160.8690242896434,22.741217744715502,0.11433778650003583
47,2,1.02,"drake maye,devon achane,christian mccaffrey,rj harvey,jaylen waddle,tetairoa mcmillan,alec pierce,hunter henry,titans",59900,119.3,130.30769983265273,128.16030944554393,106.26508111523962,157.85133017153183,20.875888277010375,0.10286462346484287
5,1,0.0,"bo nix,devon achane,christian mccaffrey,rj harvey,jaylen waddle,tetairoa mcmillan,wandale robinson,kyle pitts sr,dolphins",60000,120.1,129.45785455027033,127.79326899964914,105.9777745233669,155.70478352833663,19.52238941370801,0.08526546189332558
43,2,0.9133333333333332,"bo nix,devon achane,christian mccaffrey,ashton jeanty,jaylen waddle,troy franklin,michael pittman,kyle pitts sr,dolphins",60000,119.4,129.76826370590567,127.67235891321451,103.92111416882783,158.23596995559154,22.127213964214643,0.0947206817849175
7,1,0.0,"matthew stafford,devon achane,christian mccaffrey,rj harvey,wandale robinson,troy franklin,michael pittman,kyle pitts sr,chargers",60000,120.0,129.04017804569608,127.23443367673629,105.0803851392215,154.52120522126398,20.870944745130807,0.08651953186647546
26,2,0.46,"drake maye,devon achane,christian mccaffrey,rj harvey,jaylen waddle,troy franklin,alec pierce,kyle pitts sr,falcons",60000,119.5,128.88666067601417,127.12812936533783,104.53255898926801,154.89753049558593,20.000610788533113,0.0879238803889209
38,2,0.78,"drake maye,devon achane,christian mccaffrey,rj harvey,jaylen waddle,wandale robinson,alec pierce,kyle pitts sr,dolphins",59900,119.4,129.49069449674738,126.81458781633319,106.219856561074,154.57641324466144,19.672937798968693,0.13602984504706164
36,2,0.7266666666666667,"bo nix,devon achane,christian mccaffrey,rj harvey,jaylen waddle,tetairoa mcmillan,troy franklin,hunter henry,cardinals",59900,119.4,129.73261607925716,126.80643556984052,104.38897434650428,160.10247342330604,21.57882304946962,0.13560426825449876
30,2,0.5666666666666667,"bo nix,devon achane,christian mccaffrey,rj harvey,jaylen waddle,tetairoa mcmillan,tre tucker,kyle pitts sr,chargers",60000,119.5,129.45973495406494,126.72958234926365,103.59033126130772,157.08582861928076,22.27558587400918,0.12256254988053047
46,2,0.9933333333333334,"bo nix,devon achane,christian mccaffrey,ashton jeanty,jaylen waddle,tetairoa mcmillan,troy franklin,kyle pitts sr,titans",59900,119.3,128.45198267080815,126.71971554561424,103.77577029483226,155.01033108930366,21.596953443519347,0.0802088650940589
4,1,0.0,"matthew stafford,devon achane,christian mccaffrey,rj harvey,jaylen waddle,tetairoa mcmillan,wandale robinson,kyle pitts sr,titans",59900,120.2,128.01948112540845,125.96338370967797,103.42090615614012,155.6507654187124,20.218429088577466,0.10169422197553829
41,2,0.8599999999999999,"bo nix,devon achane,christian mccaffrey,rj harvey,jaylen waddle,wandale robinson,alec pierce,kyle pitts sr,chargers",59800,119.4,127.45876802760246,125.86854972984841,104.48667448925671,151.5028652062929,19.58283231946195,0.08120471399704766
37,2,0.7533333333333334,"matthew stafford,devon achane,christian mccaffrey,rj harvey,jaylen waddle,wandale robinson,michael pittman,kyle pitts sr,cardinals",59800,119.4,127.39730326708629,125.75397252106148,102.24454999531886,152.85906292043362,20.43340987658676,0.08042371566714282
17,1,0.0,"matthew stafford,devon achane,christian mccaffrey,rj harvey,jaylen waddle,wandale robinson,troy franklin,hunter henry,saints",60000,119.7,127.28869684816787,125.70214253867414,103.17477761001075,152.20499061444536,19.969955969145843,0.07944706097224286
49,2,1.0733333333333337,"matthew stafford,devon achane,christian mccaffrey,rj harvey,jaylen waddle,wandale robinson,courtland sutton,hunter henry,titans",60000,119.3,128.35276650647333,125.68577899932254,103.90890744322705,154.83615972599077,21.651847002412612,0.12317598156192482
34,2,0.6733333333333333,"matthew stafford,devon achane,christian mccaffrey,rj harvey,jaylen waddle,tetairoa mcmillan,khalil shakir,kyle pitts sr,giants",59900,119.4,128.6220437786983,125.68225858369198,101.83591043612553,157.94231433134306,23.451344511385532,0.12535678683919674
21,2,0.3266666666666666,"drake maye,devon achane,christian mccaffrey,rj harvey,jaylen waddle,troy franklin,alec pierce,hunter henry,dolphins",60000,119.6,128.2445071347668,125.66041002853393,103.49739357098231,154.0022833846917,21.323125068711335,0.12118754159654849
3,1,0.0,"matthew stafford,devon achane,christian mccaffrey,rj harvey,jaylen waddle,tetairoa mcmillan,troy franklin,hunter henry,titans",60000,120.4,128.66462884734727,125.64805521209959,103.9486696577459,157.79846084396783,21.888902224066765,0.13781292475832663
0,1,0.0,"bo nix,devon achane,christian mccaffrey,rj harvey,jaylen waddle,troy franklin,michael pittman,kyle pitts sr,chargers",60000,120.7,128.66909896250976,125.44678693691662,103.2106673035456,157.91064061486887,22.735293780355573,0.14173170827365242
19,1,0.0,"matthew stafford,devon achane,christian mccaffrey,rj harvey,jaylen waddle,tetairoa mcmillan,michael pittman,kyle pitts sr,vikings",60000,119.7,128.35703550253822,125.29510954152875,102.37377266164148,157.19115290875564,22.590394475335067,0.13554105769833236
