lineup_id,tier,temperature,player_ids,total_salary,milp_projection,mean,median,p10,p90,std,skewness,fitness
10,1,0.0,"123617-138820,123617-55050,123617-102965,123617-167620,123617-86518,123617-110484,123617-151903,123617-86080,123617-12548",59900,119.29999999999998,126.17822211941083,122.66820534840696,94.30607803058527,162.25020628538098,27.508241736784427,0.12759873221232565,162.25020628538098
11,1,0.0,"123617-138820,123617-55050,123617-152647,123617-102965,123617-167620,123617-103539,123617-151903,123617-86080,123617-12534",59900,119.0,124.91026542873867,121.17626193411121,92.15416855401666,162.1277030903029,27.97714164977285,0.133466225441146,162.1277030903029
12,1,0.0,"123617-138820,123617-55050,123617-152316,123617-103539,123617-110484,123617-151903,123617-86312,123617-86080,123617-12548",59900,119.09999999999998,125.36178560614357,121.93361602549527,93.24226707249304,162.06863899290894,28.207151225646495,0.12153547705772366,162.06863899290894
13,3,1.507786504282155,"123617-138820,123617-152647,123617-151966,123617-167620,123617-103539,123617-110484,123617-151903,123617-40845,123617-12550",60000,117.0,124.95790538616892,122.02524869109554,92.49981858037326,162.04134198400666,28.121404895256415,0.1042855684485402,162.04134198400666
14,1,0.0,"123617-138820,123617-55050,123617-102965,123617-90573,123617-110484,123617-151903,123617-86312,123617-40845,123617-12538",60000,119.09999999999998,125.39768823972857,122.14340783653165,93.53101956621923,161.8407957331161,27.523762571484646,0.11823530284948894,161.8407957331161
15,3,2.974068174460596,"123617-138820,123617-55050,123617-152316,123617-90573,123617-167620,123617-110484,123617-103619,123617-128810,123617-12537",59900,117.0,123.65940860367202,119.78719168890932,90.68265368021547,161.81681186401687,28.518842458527,0.1357774923857377,161.81681186401687
16,1,0.0,"123617-138820,123617-55050,123617-152316,123617-90573,123617-110484,123617-151903,123617-86312,123617-40845,123617-12539",60000,132.2,124.94610236777517,121.325109150031,92.92396160188063,161.77578935447605,27.795021764407256,0.13027488333831824,161.77578935447605
17,1,0.0,"123617-138820,123617-55050,123617-6654,123617-167620,123617-57403,123617-110484,123617-151903,123617-86080,123617-12539",60000,119.09999999999998,124.73583920493016,120.83837614221412,93.40712041447009,161.7661919203161,27.226898020041315,0.14314752491624927,161.7661919203161
18,2,0.628358208955224,"123617-138820,123617-55050,123617-152647,123617-151966,123617-90573,123617-103539,123617-120639,123617-86080,123617-12534",60000,117.7,124.03166821792419,119.43045333360945,92.17812982758554,161.76042880105783,28.908264646063696,0.15916607034871838,161.76042880105783
19,1,0.0,"123617-138820,123617-55050,123617-152647,123617-102965,123617-90573,123617-86518,123617-151903,123617-86080,123617-12534",60000,139.60000000000002,124.96478444701829,121.61218288032168,93.04583897121273,161.6465936930414,27.694619270800487,0.1210560626927045,161.6465936930414
20,1,0.0,"123617-138820,123617-55050,123617-6654,123617-90573,123617-103539,123617-110484,123617-86312,123617-40845,123617-12539",59900,119.2,124.5267533865351,121.17737647151861,93.03175417396231,161.63264920950843,27.308404459150296,0.12265004057731421,161.63264920950843
21,1,0.0,"123617-138820,123617-55050,123617-102965,123617-90573,123617-167620,123617-103539,123617-110484,123617-40845,123617-12542",60000,119.29999999999998,124.83912283072782,121.73904072135619,92.61928361250594,161.6145217269495,27.997173139609785,0.11072839725328193,161.6145217269495
22,1,0.0,"123617-138820,123617-55050,123617-152316,123617-90573,123617-167620,123617-110484,123617-151903,123617-86080,123617-12534",60000,120.59999999999998,125.16995762123618,121.84733842272269,92.99798622494521,161.6133758002115,27.414330695191428,0.12120008456366554,161.6133758002115
23,1,0.0,"123617-138820,123617-55050,123617-89951,123617-90573,123617-103539,123617-110484,123617-151903,123617-86080,123617-12548",60000,119.7,125.69703985910054,122.29376646253773,94.41499325020038,161.56918797486856,26.646740585474298,0.1277181869822385,161.56918797486856
24,1,0.0,"123617-138820,123617-55050,123617-6654,123617-152647,123617-103539,123617-86518,123617-151903,123617-86080,123617-12534",60000,119.0,124.39833989635,121.15768855177002,92.9563690589519,161.56521703131173,27.21122714931597,0.11909243661807571,161.56521703131173
25,2,0.5686567164179105,"123617-138820,123617-152316,123617-152647,123617-90573,123617-103539,123617-110484,123617-103619,123617-40845,123617-12548",59900,117.8,124.66008440583826,121.03469198682633,92.1625520731316,161.51625513752657,28.30374778115651,0.12808877633602891,161.51625513752657
26,1,0.0,"123617-138820,123617-55050,123617-6654,123617-167620,123617-86518,123617-110484,123617-151903,123617-86080,123617-12525",60000,119.0,124.5250462296008,121.22599345146847,91.72294662596937,161.49430794117035,28.21302909817194,0.1169336609214392,161.49430794117035
27,1,0.0,"123617-138820,123617-55050,123617-152316,123617-90573,123617-103539,123617-110484,123617-151903,123617-86080,123617-12542",60000,119.89999999999998,125.3597578532028,121.77969210055932,93.26116121561127,161.48538527022708,27.62835123135799,0.12957942088777732,161.48538527022708
28,3,2.5900082915436267,"123617-62239,123617-138820,123617-55050,123617-167620,123617-103539,123617-110484,123617-129112,123617-86080,123617-12534",59900,117.0,124.35739840069414,119.91018437150996,91.76466110467413,161.44500328129982,28.847602547044225,0.1541623440607147,161.44500328129982
29,1,0.0,"123617-138820,123617-55050,123617-102965,123617-87770,123617-90573,123617-110484,123617-151903,123617-86080,123617-12546",60000,130.2,123.77503219819228,120.1598082816423,92.56132556380581,161.3489704583575,27.428400118933173,0.1318058618393304,161.3489704583575
30,2,0.3895522388059701,"123617-138820,123617-152316,123617-152647,123617-90573,123617-86518,123617-110484,123617-86312,123617-86080,123617-12548",59700,117.9,124.47623498121123,120.61233334953933,92.21663210608375,161.32429244209692,28.478279339892058,0.13567890059493157,161.32429244209692
31,1,0.0,"123617-138820,123617-55050,123617-102965,123617-90573,123617-167620,123617-110484,123617-151903,123617-40845,123617-12544",60000,118.89999999999998,124.55886633137168,120.82720331370454,93.04058023978692,161.27252183771873,27.963872563321896,0.13344585980418436,161.27252183771873
32,2,0.9208955223880596,"123617-138820,123617-55050,123617-152316,123617-167620,123617-103539,123617-110484,123617-103619,123617-40845,123617-12539",59800,117.59999999999998,125.11365716160444,122.17302622367718,92.16568581610316,161.2650510497723,28.537450102920296,0.10304462828044794,161.2650510497723
33,1,0.0,"123617-138820,123617-55050,123617-152316,123617-90573,123617-103539,123617-110484,123617-86312,123617-86080,123617-12539",59900,128.39999999999998,124.8256325342162,120.83658305142275,92.68395472203076,161.20697479330323,27.632088413493,0.1443629385915528,161.20697479330323
34,1,0.0,"123617-138820,123617-55050,123617-6654,123617-167620,123617-86518,123617-110484,123617-151903,123617-40845,123617-12539",60000,119.09999999999998,124.91397253220777,121.58087548476692,92.93568113799661,161.1206433920366,27.54637183325272,0.12099949378514097,161.1206433920366
35,2,0.8333333333333333,"123617-138820,123617-55050,123617-30231,123617-90573,123617-137530,123617-86518,123617-110484,123617-151903,123617-12534",60000,117.2,123.70870797854063,120.00465255747929,91.76152464083381,161.06117074580928,28.21547836402064,0.13127742770381728,161.06117074580928
36,2,0.9268656716417912,"123617-138820,123617-152647,123617-102965,123617-90573,123617-103539,123617-86518,123617-110484,123617-40845,123617-12531",60000,117.6,124.73990792761549,120.76949286520527,93.8184892378504,161.05914165230857,27.516101412196175,0.14429424441103375,161.05914165230857
37,1,0.0,"123617-138820,123617-55050,123617-6654,123617-90573,123617-25079,123617-103539,123617-110484,123617-86080,123617-12534",60000,129.89999999999998,123.97170916432731,119.84201677718042,91.6523817393629,161.02170686165846,28.204791634620758,0.1464181136540567,161.02170686165846
38,1,0.0,"123617-138820,123617-152316,123617-152647,123617-90573,123617-167620,123617-103539,123617-110484,123617-86080,123617-12539",60000,119.1,125.83448084306775,122.84862631327073,94.05579456714749,160.98829186294182,27.131114915265435,0.11005277664122164,160.98829186294182
39,3,1.8246239354850893,"123617-138820,123617-55050,123617-151966,123617-103539,123617-86518,123617-110484,123617-151903,123617-40845,123617-12538",60000,117.4,124.64681737739639,120.57616625459065,92.35535230095456,160.9366170105478,27.960852256362273,0.14558394306022976,160.9366170105478
40,3,1.6327877317604251,"123617-138820,123617-152647,123617-151966,123617-90573,123617-167620,123617-86518,123617-110484,123617-86080,123617-12538",60000,117.4,124.36503065527673,121.20433561003298,92.37797288391974,160.92437128898055,27.411801505247034,0.11530417089291767,160.92437128898055
41,3,2.6571794575038563,"123617-138820,123617-55050,123617-152647,123617-151966,123617-167620,123617-103539,123617-86312,123617-86080,123617-12542",60000,117.0,124.92621141473717,121.54018759785592,92.38663525976045,160.8804037027902,28.399642943466194,0.1192276897150307,160.8804037027902
42,1,0.0,"123617-138820,123617-55050,123617-90573,123617-129471,123617-167620,123617-110484,123617-151903,123617-86080,123617-12548",60000,119.79999999999998,126.08238136661612,122.81612081301896,94.72353765890651,160.86119467339398,27.045651183402605,0.12076841971553655,160.86119467339398
43,1,0.0,"123617-138820,123617-55050,123617-89951,123617-90573,123617-167620,123617-110484,123617-86312,123617-86080,123617-12548",60000,119.1,125.57200545950013,122.7459823012417,93.96509919703601,160.85321989640389,26.464792140998057,0.10678425672879137,160.85321989640389
44,1,0.0,"123617-138820,123617-152647,123617-102965,123617-90573,123617-167620,123617-110484,123617-151903,123617-40845,123617-12548",60000,119.29999999999998,125.30389390352806,122.10758867486297,94.52054519276011,160.76853383655967,27.02529444680809,0.11827087527043045,160.76853383655967
45,3,2.0837009700670652,"123617-138820,123617-55050,123617-152316,123617-167620,123617-103539,123617-110484,123617-137516,123617-86080,123617-12525",60000,117.4,124.19520155111441,120.44180547632942,92.45563907549027,160.7613465429031,28.092800631856225,0.13360704487856478,160.7613465429031
46,1,0.0,"123617-138820,123617-6654,123617-152647,123617-90573,123617-103539,123617-110484,123617-151903,123617-86080,123617-12548",59900,134.7,124.84586319228126,121.76588909703418,92.52739885136116,160.7531749200824,27.731575670796683,0.11106379716066811,160.7531749200824
47,3,2.3039809808120344,"123617-138820,123617-55050,123617-6654,123617-152647,123617-103539,123617-151903,123617-103619,123617-103587,123617-12539",60000,117.29999999999998,122.91389226787722,119.49718192610449,91.01520830672267,160.7390776091786,27.64462666201631,0.12359401280926988,160.7390776091786
48,1,0.0,"123617-138820,123617-55050,123617-152316,123617-90573,123617-167620,123617-151903,123617-86080,123617-107293,123617-12548",59900,126.8,124.19210338543442,121.06468278110088,91.16317163967972,160.7208508283012,27.9364434989086,0.11194770030249973,160.7208508283012
49,3,1.6097027854138035,"123617-138820,123617-55050,123617-151966,123617-167620,123617-110484,123617-151903,123617-86312,123617-103587,123617-12550",60000,117.0,124.29137491296086,120.89799722656866,92.44100201496968,160.69140339189838,27.610673974881216,0.12290093640884396,160.69140339189838
50,1,0.0,"123617-138820,123617-55050,123617-152316,123617-90573,123617-103539,123617-86518,123617-110484,123617-86080,123617-12537",59900,119.1,124.59769224491683,121.44810157380546,92.18404241464158,160.6869002166826,27.645598781112554,0.11392738120988598,160.6869002166826
51,1,0.0,"123617-138820,123617-55050,123617-6654,123617-90573,123617-103539,123617-110484,123617-151903,123617-86080,123617-12539",60000,120.5,125.02675051325129,122.0391991803595,93.09633614894446,160.67561496787695,27.12030500057959,0.11015920849075761,160.67561496787695
52,3,1.590089875961353,"123617-138820,123617-55050,123617-151966,123617-90573,123617-167620,123617-110484,123617-103619,123617-40845,123617-12525",59900,117.3,124.22177997097972,120.28139699251145,93.15053393377941,160.65285085413296,27.458182756417674,0.14350487114983276,160.65285085413296
53,3,2.008441923302437,"123617-138820,123617-55050,123617-102965,123617-167620,123617-103539,123617-110484,123617-86312,123617-64808,123617-12548",60000,117.4,123.5802221170736,120.02338894158422,91.3444955542832,160.63344053255244,27.447926755140198,0.1295847663548321,160.63344053255244
54,1,0.0,"123617-138820,123617-55050,123617-151966,123617-90573,123617-167620,123617-110484,123617-151903,123617-86080,123617-12539",59900,119.3,125.22137398282621,121.74864518766346,93.88680207577005,160.62100738655874,27.365343341519672,0.12690243830757292,160.62100738655874
55,1,0.0,"123617-138820,123617-55050,123617-102965,123617-90573,123617-110484,123617-151903,123617-103619,123617-86080,123617-12550",59900,118.99999999999996,124.80801581656448,121.97527248782718,93.66824231812573,160.5739405903969,27.024686768603846,0.1048205795313142,160.5739405903969
56,1,0.0,"123617-138820,123617-55050,123617-6654,123617-90573,123617-167620,123617-110484,123617-151903,123617-86080,123617-12540",60000,119.89999999999998,124.71359010658344,121.3167609722299,92.66385408591432,160.5696887732227,26.893048365052877,0.12630881736589103,160.5696887732227
57,1,0.0,"123617-138820,123617-55050,123617-152316,123617-167620,123617-86518,123617-110484,123617-151903,123617-86080,123617-12539",60000,119.29999999999998,125.03679318804535,122.23334444755193,94.00225310187966,160.52069607609042,27.19983560390366,0.10306859134439318,160.52069607609042
58,1,0.0,"123617-138820,123617-55050,123617-102965,123617-90573,123617-57403,123617-110484,123617-86312,123617-86080,123617-12548",60000,119.2,124.61043997288748,121.37886374543572,93.40230187134968,160.5171470288249,27.790862596653778,0.11628196916208204,160.5171470288249
59,2,0.4194029850746268,"123617-138820,123617-55050,123617-102965,123617-103539,123617-86518,123617-110484,123617-151903,123617-103587,123617-12550",60000,117.89999999999998,124.64436855480544,122.00262714998311,93.28201658852775,160.50643773373216,26.90731969404889,0.09817928485112555,160.50643773373216
60,1,0.0,"123617-138820,123617-55050,123617-152316,123617-90573,123617-57403,123617-103539,123617-110484,123617-86080,123617-12534",60000,132.4,124.36156970654622,121.18409959238878,92.30092418627717,160.50090147583296,28.162092662045648,0.11282791205497858,160.50090147583296
61,1,0.0,"123617-138820,123617-55050,123617-152316,123617-90573,123617-167620,123617-110484,123617-86312,123617-40845,123617-12534",59900,119.29999999999998,124.30291856560811,120.72808678014282,92.25763705722335,160.4764581014722,28.531425485287304,0.125294538378698,160.4764581014722
62,3,2.845462720170074,"123617-138820,123617-55050,123617-151966,123617-90573,123617-103539,123617-86518,123617-154971,123617-86080,123617-12548",60000,117.0,123.61062940917843,120.08483071233357,92.1308748081678,160.47207516661172,27.66354504496188,0.12745288758596693,160.47207516661172
63,2,1.0223880597014927,"123617-138820,123617-55050,123617-6654,123617-167620,123617-103539,123617-151903,123617-63759,123617-86080,123617-12550",60000,117.5,124.10267399170007,121.34951336065892,91.451575471788,160.45512014522836,28.045430334108797,0.09816788682656676,160.45512014522836
64,3,2.6893335169610544,"123617-138820,123617-55050,123617-45889,123617-129471,123617-103539,123617-110484,123617-151903,123617-103587,123617-12539",60000,117.29999999999998,123.29390394004568,119.70668073931989,92.23352935434235,160.4181565240957,26.96551225798889,0.13303004097995674,160.4181565240957
65,1,0.0,"123617-138820,123617-6654,123617-103064,123617-90573,123617-167620,123617-110484,123617-151903,123617-86080,123617-12548",60000,132.5,124.48127212175055,120.99861330807511,93.83435495226163,160.3956529912033,27.326040739922803,0.1274483503417803,160.3956529912033
66,2,0.3119402985074627,"123617-138820,123617-55050,123617-102965,123617-151794,123617-167620,123617-110484,123617-151903,123617-86312,123617-12534",60000,118.2,123.63585912749451,120.2281799809399,91.39781185827589,160.316410653856,27.467324557541453,0.12406301674616498,160.316410653856
67,1,0.0,"123617-138820,123617-55050,123617-6654,123617-167620,123617-110484,123617-151903,123617-86312,123617-86080,123617-12548",60000,137.79999999999995,124.31570474502378,120.8208145958144,92.01208289826555,160.2971079648633,27.166656933692543,0.12864630925106435,160.2971079648633
68,2,0.9507462686567164,"123617-138820,123617-55050,123617-151966,123617-90573,123617-167620,123617-103539,123617-110484,123617-55042,123617-12546",60000,117.5,124.32377642307198,121.43223525210647,91.99910919259466,160.29651144963483,27.247506626895966,0.1061213126969671,160.29651144963483
69,3,1.6336488496330657,"123617-62239,123617-138820,123617-55050,123617-90573,123617-167620,123617-151903,123617-40845,123617-107293,123617-12537",60000,117.4,123.20691684952126,119.80783534636842,90.9774123694449,160.27932789570735,27.684586650655053,0.12277884246729096,160.27932789570735
70,2,0.8970149253731343,"123617-138820,123617-55050,123617-129471,123617-167620,123617-103539,123617-110484,123617-151903,123617-40845,123617-12531",60000,117.6,124.46777399749965,121.25024475737077,93.10747351930988,160.2628802054527,27.223468380619654,0.11818954128634973,160.2628802054527
71,1,0.0,"123617-138820,123617-55050,123617-6654,123617-90573,123617-110484,123617-151903,123617-103619,123617-86080,123617-12548",60000,119.89999999999998,124.79729669503855,121.99788964243977,92.76427526323795,160.2575950910154,26.634336823263396,0.10510519076088568,160.2575950910154
72,1,0.0,"123617-138820,123617-55050,123617-102965,123617-90573,123617-167620,123617-110484,123617-151903,123617-103587,123617-12539",59800,119.0,124.31497795204695,120.55330814392221,92.73851447974857,160.2420793244857,27.302735803950878,0.1377762959410243,160.2420793244857
73,1,0.0,"123617-138820,123617-55050,123617-152316,123617-90573,123617-103539,123617-86518,123617-110484,123617-40845,123617-12534",60000,129.7,124.59108052589934,120.70246165129905,92.3603432143876,160.21059415994552,27.64356464086696,0.14066995067819668,160.21059415994552
74,1,0.0,"123617-138820,123617-55050,123617-90573,123617-167620,123617-103539,123617-168356,123617-110484,123617-86080,123617-12548",59800,117.4,124.2673050392943,121.38364293631126,92.43779875825493,160.20831685294377,26.91176837693692,0.10715245696950573,160.20831685294377
75,3,1.5786303885854625,"123617-138820,123617-55050,123617-152316,123617-90573,123617-167620,123617-86518,123617-40845,123617-160620,123617-12539",60000,117.2,123.20777794030619,119.91485335113722,90.96836906396096,160.20649335688609,27.838399092405943,0.11828713922228527,160.20649335688609
76,1,0.0,"123617-138820,123617-55050,123617-102965,123617-90573,123617-103539,123617-110484,123617-120639,123617-86080,123617-12548",60000,128.0,124.70576296171448,120.96689115302001,93.82210813166012,160.17904738651765,27.47691273939458,0.13607321332479694,160.17904738651765
77,3,2.0518833361836504,"123617-138820,123617-55050,123617-152647,123617-129471,123617-103539,123617-151903,123617-120639,123617-86080,123617-12548",60000,117.3,124.32687511281371,120.24674369413383,93.21246133798304,160.16015880280324,27.18671990920118,0.15007810549808134,160.16015880280324
78,1,0.0,"123617-138820,123617-55050,123617-102965,123617-90573,123617-167620,123617-86518,123617-110484,123617-40845,123617-12546",60000,119.0,124.7233001685146,121.44485804056535,92.98098836002269,160.1472215682558,27.56398613392443,0.11893933308558367,160.1472215682558
79,1,0.0,"123617-138820,123617-55050,123617-6654,123617-90573,123617-167620,123617-110484,123617-151903,123617-40845,123617-12534",60000,120.39999999999998,124.9174266990298,120.75688887987035,93.3372397636693,160.12060472176282,27.766142045303276,0.1498421283148058,160.12060472176282
80,2,0.3298507462686567,"123617-138820,123617-55050,123617-152647,123617-90573,123617-129471,123617-103539,123617-151903,123617-40845,123617-12537",60000,118.2,124.44199476733078,121.56193208052564,92.67688645921051,160.1015412254663,27.006349311647504,0.10664391005129342,160.1015412254663
81,1,0.0,"123617-138820,123617-55050,123617-6654,123617-90573,123617-167620,123617-103539,123617-110484,123617-86080,123617-12543",60000,119.9,124.33635977735231,120.78874574531281,92.9794283203919,160.0402075571893,27.10806108215656,0.13086933887627483,160.0402075571893
82,2,0.6733333333333333,"123617-138820,123617-55050,123617-103064,123617-90573,123617-129471,123617-86518,123617-151903,123617-86080,123617-12539",59800,117.3,123.00638924485561,119.63119374938518,91.04818623964385,159.9858412956661,27.165947942595263,0.12424361198816282,159.9858412956661
83,1,0.0,"123617-138820,123617-55050,123617-102965,123617-90573,123617-167620,123617-110484,123617-151903,123617-86080,123617-12529",60000,119.2,124.43229693478646,121.6033389393578,92.68370417619562,159.96910544413953,26.723112077598262,0.10586184674950923,159.96910544413953
84,1,0.0,"123617-138820,123617-55050,123617-91419,123617-102965,123617-90573,123617-110484,123617-86312,123617-86080,123617-12534",60000,130.5,123.2977109693874,119.85890101113284,90.84479362287063,159.95636373199923,28.58974979160887,0.12028121908446528,159.95636373199923
85,1,0.0,"123617-138820,123617-55050,123617-102965,123617-90573,123617-103539,123617-110484,123617-151903,123617-86080,123617-12556",60000,118.89999999999998,124.51421766036049,121.47838406592112,92.26635321321396,159.92027001408428,27.49249989180538,0.11042406497723586,159.92027001408428
86,2,1.094029850746269,"123617-138820,123617-55050,123617-152647,123617-90573,123617-129471,123617-167620,123617-120639,123617-40845,123617-12534",60000,117.5,123.60975492811042,120.41657164575511,92.33009441932778,159.91767318904462,26.955495799343492,0.11846130770976497,159.91767318904462
87,3,1.723414641566113,"123617-138820,123617-55050,123617-151966,123617-90573,123617-86518,123617-110484,123617-151903,123617-128810,123617-12525",60000,117.0,123.36326541087693,120.27869351262459,91.99703759511442,159.9133335062938,27.42461449089983,0.11247457641659418,159.9133335062938
88,1,0.0,"123617-138820,123617-55050,123617-152647,123617-102965,123617-90573,123617-103539,123617-86312,123617-40845,123617-12534",60000,118.9,124.14391260603516,120.42038107797387,93.2853018711856,159.9004741017121,27.790606814951342,0.13398525454500068,159.9004741017121
89,1,0.0,"123617-138820,123617-55050,123617-6654,123617-90573,123617-167620,123617-86518,123617-110484,123617-86080,123617-12537",60000,119.6,124.31124889090773,120.53064146418299,91.97431278247372,159.89467145863208,28.708213589166412,0.13169079347213114,159.89467145863208
90,3,1.5316168903880645,"123617-138820,123617-55050,123617-87770,123617-90573,123617-129471,123617-167620,123617-110484,123617-40845,123617-12537",60000,117.4,123.35234023751497,119.64921825348658,92.34756797401688,159.8675003740923,26.815716238793513,0.13809521069853756,159.8675003740923
91,1,0.0,"123617-138820,123617-55050,123617-152316,123617-90573,123617-86518,123617-110484,123617-151903,123617-40845,123617-12537",60000,119.29999999999998,124.1739752439739,120.74366502815084,92.06269599864821,159.83299873992502,28.072616464500832,0.12219417524407984,159.83299873992502
92,3,1.5494926125472372,"123617-138820,123617-55050,123617-6654,123617-167620,123617-86518,123617-110484,123617-103619,123617-103587,123617-12548",59900,117.29999999999998,123.7624060548722,120.66187645399506,91.51163971586791,159.83137773239102,27.366813056177282,0.11329523808682142,159.83137773239102
93,3,1.9808943527630256,"123617-138820,123617-55050,123617-6654,123617-87770,123617-167620,123617-103539,123617-86080,123617-107293,123617-12548",60000,117.2,123.27825460180416,119.71915604741281,91.65716510547583,159.81629084374816,27.863432437500624,0.12773367252489906,159.81629084374816
94,2,0.4373134328358209,"123617-138820,123617-152316,123617-152647,123617-103539,123617-86518,123617-110484,123617-151903,123617-86080,123617-12550",60000,117.9,124.47077325776272,121.54618346012708,92.36209458900066,159.79588210998244,27.59697663370831,0.10597500720652837,159.79588210998244
95,1,0.0,"123617-138820,123617-55050,123617-6654,123617-90573,123617-25079,123617-110484,123617-151903,123617-86080,123617-12537",60000,119.0,123.31672982806892,119.40444816028266,92.09642136346362,159.794593738046,27.844149267651765,0.14050641771021516,159.794593738046
96,2,0.4074626865671641,"123617-138820,123617-55050,123617-102965,123617-103064,123617-90573,123617-103539,123617-86518,123617-86080,123617-12543",60000,117.9,122.33735197042297,118.77245028395103,89.85472094984398,159.79177874172626,27.792009567109375,0.12827074191464177,159.79177874172626
97,1,0.0,"123617-138820,123617-55050,123617-63589,123617-167620,123617-103539,123617-110484,123617-151903,123617-86080,123617-12548",60000,118.29999999999998,124.47244811229412,121.329236704462,92.7232219714439,159.7681250982892,27.11755970811575,0.11591055543583485,159.7681250982892
98,2,0.6104477611940299,"123617-62239,123617-138820,123617-152647,123617-90573,123617-103539,123617-86518,123617-110484,123617-86080,123617-12534",59900,117.7,123.55209823167999,119.62207984508538,91.75224545837436,159.75539117686893,28.30634730385367,0.1388387680122745,159.75539117686893
99,2,0.956716417910448,"123617-138820,123617-55050,123617-151966,123617-90573,123617-103539,123617-110484,123617-103619,123617-86080,123617-12531",60000,117.5,124.42106496810813,121.52644158002397,92.05512928964677,159.75051149152821,27.77199063023051,0.10422815658497615,159.75051149152821
100,1,0.0,"123617-138820,123617-55050,123617-69189,123617-90573,123617-103539,123617-110484,123617-151903,123617-40845,123617-12534",59900,118.7,123.88385999179539,120.61098628291157,91.48387835196559,159.74206532831968,27.60608063718446,0.11855626127800885,159.74206532831968
101,1,0.0,"123617-138820,123617-55050,123617-152647,123617-102965,123617-90573,123617-151903,123617-129112,123617-86080,123617-12539",60000,126.3,123.23140793569937,119.3676451728719,92.54905744159412,159.71206379146705,26.813112806898,0.14409974666699132,159.71206379146705
102,3,2.475267717021288,"123617-138820,123617-55050,123617-152316,123617-87770,123617-103539,123617-110484,123617-151903,123617-86811,123617-12534",60000,117.0,122.93765212729639,119.41263987537067,90.03477583806064,159.6989974467294,28.164416910237104,0.1251583607486103,159.6989974467294
103,3,2.5212521799240863,"123617-138820,123617-45889,123617-152647,123617-151966,123617-90573,123617-103539,123617-110484,123617-86080,123617-12543",60000,117.4,122.74913767188337,118.77477497944594,90.83233503773775,159.69684533172386,27.76829296431572,0.14312592774589292,159.69684533172386
104,1,0.0,"123617-62239,123617-138820,123617-55050,123617-90573,123617-110484,123617-151903,123617-103619,123617-86080,123617-12534",59900,118.5,123.84172656080209,121.04014441384575,91.8171105009618,159.69552498892293,27.203623865886016,0.10298562282614063,159.69552498892293
105,1,0.0,"123617-138820,123617-55050,123617-6654,123617-90573,123617-57403,123617-110484,123617-151903,123617-86080,123617-12546",60000,129.89999999999998,123.56733658315521,120.4997716793879,91.79839327522251,159.67355114558458,27.43592048901235,0.11180834647030766,159.67355114558458
