QB,RB1,RB2,WR1,WR2,WR3,TE,FLEX,DEF,lineup_id,player_ids,tier,temperature,milp_projection,total_salary,mean,median,p10,p90,std,skewness
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Los Angeles Chargers,16,"123617-138820,123617-6654,123617-152647,123617-90573,123617-103539,123617-110484,123617-151903,123617-86080,123617-12548",1,0.0,134.7,59900,124.85021332344336,121.54355322857907,93.76598797126128,159.2106736549624,27.022083685045224,0.12236880521150492
Trevor Lawrence,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Los Angeles Chargers,10,"123617-138820,123617-55050,123617-89951,123617-90573,123617-103539,123617-110484,123617-151903,123617-86080,123617-12548",1,0.0,119.7,60000,125.46048319773791,121.48900265840004,93.57890643745199,162.3411427714009,27.81952945407744,0.1427587244383023
Jaxson Dart,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Alec Pierce,Kyle Pitts Sr.,RJ Harvey,Los Angeles Rams,161,"123617-138820,123617-55050,123617-151966,123617-90573,123617-86518,123617-110484,123617-86312,123617-86080,123617-12538",2,0.5666666666666667,117.7,59900,125.04900010120362,121.47578056223475,92.77250144465738,160.75623353642214,27.9760627411534,0.1277241752004147
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Courtland Sutton,Kyle Pitts Sr.,RJ Harvey,Arizona Cardinals,66,"123617-138820,123617-55050,123617-102965,123617-90573,123617-167620,123617-57403,123617-110484,123617-86080,123617-12546",1,0.0,119.0,60000,124.81934890210438,121.43579618448075,93.08870924820741,160.9791511978753,27.43308897197242,0.12333837873964926
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Wan'Dale Robinson,Hunter Henry,RJ Harvey,Tennessee Titans,35,"123617-138820,123617-55050,123617-6654,123617-90573,123617-57403,123617-103539,123617-110484,123617-40845,123617-12534",1,0.0,119.29999999999998,60000,124.59762184278262,121.41690299223725,92.62766289569893,160.93142456144307,27.89455350690588,0.11402651954109636
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Alec Pierce,Kyle Pitts Sr.,RJ Harvey,Miami Dolphins,22,"123617-138820,123617-55050,123617-152316,123617-90573,123617-103539,123617-110484,123617-86312,123617-86080,123617-12539",1,0.0,128.39999999999998,59900,124.74382743739973,121.37337125166935,92.89654957162064,161.3803561891347,27.36814851741033,0.12315251006425408
Bo Nix,De'Von Achane,Christian McCaffrey,Davante Adams,Wan'Dale Robinson,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,50,"123617-138820,123617-55050,123617-45889,123617-102965,123617-103539,123617-110484,123617-151903,123617-86080,123617-12534",1,0.0,133.49999999999997,59900,124.43282812474612,121.35769628976448,92.72767278892552,159.41371396256474,27.40453493183803,0.11221251674696446
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Alec Pierce,Kyle Pitts Sr.,Breece Hall,Miami Dolphins,122,"123617-138820,123617-55050,123617-102965,123617-103064,123617-90573,123617-86518,123617-86312,123617-86080,123617-12539",2,0.3,117.9,60000,123.96344349013103,121.3317656942243,92.00364618835297,160.97850077583007,27.111953514511494,0.09706706654310752
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Troy Franklin,Kyle Pitts Sr.,TreVeyon Henderson,Tennessee Titans,11,"123617-138820,123617-55050,123617-152647,123617-102965,123617-90573,123617-86518,123617-151903,123617-86080,123617-12534",1,0.0,139.60000000000002,60000,124.82630418223496,121.318960562238,92.92584498720484,161.9705124105197,27.78912156830615,0.1262128279721202
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Tre Tucker,Kyle Pitts Sr.,RJ Harvey,Seattle Seahawks,75,"123617-138820,123617-55050,123617-102965,123617-90573,123617-110484,123617-151903,123617-103619,123617-86080,123617-12550",1,0.0,118.99999999999996,59900,124.51515896632434,121.29862954672308,93.48525295592692,159.59894716362496,27.411486644324807,0.11734239230936418
Bo Nix,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Troy Franklin,Alec Pierce,Brock Bowers,RJ Harvey,Tennessee Titans,111,"123617-138820,123617-55050,123617-102965,123617-151794,123617-167620,123617-110484,123617-151903,123617-86312,123617-12534",2,0.3242424242424242,118.2,60000,123.6950032965232,121.25833474248824,91.93430112268202,159.47681572142145,26.178509673344664,0.09307896379280915
Matthew Stafford,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Khalil Shakir,Troy Franklin,Hunter Henry,RJ Harvey,Miami Dolphins,52,"123617-138820,123617-55050,123617-6654,123617-167620,123617-86518,123617-110484,123617-151903,123617-40845,123617-12539",1,0.0,119.09999999999998,60000,124.83124540579684,121.25148943320093,92.66949454359178,160.9923169959941,27.464389405561594,0.13034172796395746
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,New Orleans Saints,7,"123617-138820,123617-55050,123617-152316,123617-90573,123617-103539,123617-110484,123617-151903,123617-86080,123617-12542",1,0.0,119.89999999999998,60000,124.6116258658805,121.23990023494181,92.2287930751137,160.91044947354635,27.77923813788805,0.12137574163130103
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Hunter Henry,RJ Harvey,Tennessee Titans,2,"123617-138820,123617-55050,123617-6654,123617-90573,123617-167620,123617-110484,123617-151903,123617-40845,123617-12534",1,0.0,120.39999999999998,60000,124.4074374190031,121.22064940620261,92.22638590369942,161.78848338518438,27.156883613369438,0.11734733845645026
Jaxson Dart,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Quentin Johnston,Kyle Pitts Sr.,TreVeyon Henderson,Tennessee Titans,171,"123617-138820,123617-55050,123617-152647,123617-151966,123617-90573,123617-103539,123617-120639,123617-86080,123617-12534",2,0.7121212121212122,117.7,60000,124.31577864121394,121.21512886199073,92.78001099810287,159.2780940387345,27.10994645701318,0.11437314286620749
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Alec Pierce,Hunter Henry,RJ Harvey,Los Angeles Rams,49,"123617-138820,123617-55050,123617-102965,123617-90573,123617-110484,123617-151903,123617-86312,123617-40845,123617-12538",1,0.0,119.09999999999998,60000,123.93588660839352,121.19212652651274,92.45383501656296,158.64049860160776,26.709663516858228,0.10272537054422314
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Wan'Dale Robinson,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,21,"123617-138820,123617-55050,123617-152316,123617-90573,123617-57403,123617-103539,123617-110484,123617-86080,123617-12534",1,0.0,130.0,60000,125.02368449226302,121.18891774617072,92.03427874614722,163.19924373407812,28.680219318021805,0.13370772041769724
Matthew Stafford,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Courtland Sutton,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Miami Dolphins,59,"123617-138820,123617-55050,123617-6654,123617-167620,123617-57403,123617-110484,123617-151903,123617-86080,123617-12539",1,0.0,119.09999999999998,60000,124.42080931508227,121.18237104370208,92.5678210511792,159.96666226141986,26.91848022182385,0.12030539037470114
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Alec Pierce,Kyle Pitts Sr.,RJ Harvey,Miami Dolphins,4,"123617-138820,123617-55050,123617-6654,123617-90573,123617-167620,123617-110484,123617-86312,123617-86080,123617-12539",1,0.0,119.9,60000,124.58545926145177,121.13981155066841,92.87558767409435,160.58812910947415,27.21584113086162,0.126604490899829
Jaxson Dart,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Miami Dolphins,25,"123617-138820,123617-55050,123617-151966,123617-90573,123617-167620,123617-110484,123617-151903,123617-86080,123617-12539",1,0.0,119.3,59900,124.7198868244538,121.12946610040788,93.33249927673232,160.73655376983876,27.50492801222438,0.13053736124850698
C.J. Stroud,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Khalil Shakir,Brenton Strange,TreVeyon Henderson,Tennessee Titans,198,"123617-138820,123617-55050,123617-152647,123617-90573,123617-129471,123617-167620,123617-86518,123617-103587,123617-12534",2,0.8575757575757577,117.6,60000,124.41850139961345,121.09776847148277,91.98408604086129,160.25413238351263,27.71666402820038,0.1198099787460711
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Arizona Cardinals,13,"123617-138820,123617-55050,123617-152316,123617-90573,123617-86518,123617-110484,123617-151903,123617-86080,123617-12546",1,0.0,119.59999999999998,60000,124.08667985300235,121.04564244550559,92.72577945603588,159.93003864081825,26.484627921626146,0.11482273477640915
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Kyle Pitts Sr.,Tyjae Spears,Los Angeles Chargers,45,"123617-138820,123617-55050,123617-152316,123617-90573,123617-167620,123617-151903,123617-86080,123617-107293,123617-12548",1,0.0,126.8,59900,124.92584896856587,121.041695002252,93.23260716270492,159.8876302929892,28.010382681095976,0.1386683648893974
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Khalil Shakir,Kyle Pitts Sr.,RJ Harvey,Las Vegas Raiders,48,"123617-138820,123617-55050,123617-152316,123617-90573,123617-103539,123617-86518,123617-110484,123617-86080,123617-12537",1,0.0,119.1,59900,124.31516441836743,121.02073146812639,92.99821374596729,159.13998655078893,27.453572752589935,0.12000015371151476
Tyrod Taylor,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Seattle Seahawks,115,"123617-138820,123617-55050,123617-90573,123617-14377,123617-103539,123617-110484,123617-151903,123617-86080,123617-12550",1,0.0,118.09999999999998,60000,124.47409681095668,120.98384427010915,93.0631645494368,160.5550047257314,27.05370729472522,0.12901198726017285
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Cleveland Browns,36,"123617-138820,123617-55050,123617-102965,123617-90573,123617-167620,123617-110484,123617-151903,123617-86080,123617-12529",1,0.0,119.2,60000,124.3456670735731,120.95324734747987,93.07014379288303,159.3032858521514,26.677271123159468,0.12716517032164304
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Alec Pierce,Hunter Henry,TreVeyon Henderson,Tennessee Titans,79,"123617-138820,123617-55050,123617-152647,123617-102965,123617-90573,123617-103539,123617-86312,123617-40845,123617-12534",1,0.0,118.9,60000,124.21928103894321,120.9409284484677,92.08788205864728,161.45239557779743,27.75632648794454,0.11811190475437734
