lineup_id,tier,temperature,player_ids,total_salary,milp_projection,mean,median,p10,p90,std,skewness
39,2,0.49,"drake maye,devon achane,christian mccaffrey,rj harvey,jaylen waddle,wandale robinson,michael pittman,hunter henry,giants",60000,119.4,132.6215273655984,131.16769762401103,107.78854820668633,159.41941573326295,20.914119672214753,0.06951426903800571
58,2,0.6799999999999999,"drake maye,devon achane,christian mccaffrey,rj harvey,jaylen waddle,michael pittman,khalil shakir,hunter henry,titans",59800,119.2,133.55476564422517,131.1329999720828,107.23318951128485,162.37274007325286,22.451363042980667,0.10786720020099236
33,2,0.43,"drake maye,devon achane,christian mccaffrey,rj harvey,tetairoa mcmillan,troy franklin,michael pittman,kyle pitts sr,dolphins",59900,119.5,133.39738269265644,131.0775468298737,107.45424563541474,161.3344132634341,22.724923855814836,0.10208332830955237
84,2,0.9400000000000002,"bo nix,devon achane,christian mccaffrey,treveyon henderson,wandale robinson,troy franklin,michael pittman,kyle pitts sr,dolphins",60000,119.1,133.29541269641336,130.9751136600579,109.0043329350107,160.56704707699703,21.133279571063483,0.1097936091061091
27,2,0.37,"drake maye,devon achane,christian mccaffrey,rj harvey,jaylen waddle,wandale robinson,courtland sutton,kyle pitts sr,titans",60000,119.5,132.7004096017636,130.44449289320312,109.01970951096278,158.21121660686384,20.742051665144242,0.10876053849347063
12,1,0.0,"drake maye,devon achane,christian mccaffrey,rj harvey,jaylen waddle,wandale robinson,troy franklin,kyle pitts sr,saints",60000,119.9,131.47427113722037,129.9818603880089,108.12842141675516,156.93540802766273,19.160822083883804,0.07788865961376165
67,2,0.77,"drake maye,devon achane,christian mccaffrey,rj harvey,wandale robinson,troy franklin,alec pierce,kyle pitts sr,chargers",59900,119.1,131.94009782582623,129.90045469766545,108.50492419377078,156.19763895873692,20.07277049420029,0.10161243704500575
48,2,0.58,"drake maye,devon achane,christian mccaffrey,rj harvey,jaylen waddle,wandale robinson,michael pittman,kyle pitts sr,raiders",59800,119.3,131.9250925481957,129.66449136336712,109.53936773226543,158.00520528851595,19.58971155052365,0.11539736963447762
40,2,0.5,"drake maye,devon achane,christian mccaffrey,rj harvey,jaylen waddle,tetairoa mcmillan,michael pittman,brenton strange,titans",60000,119.4,131.99005872300913,129.45201029565158,104.83644824989005,162.17037169892615,23.244436620996847,0.10918950064227052
16,1,0.0,"bo nix,devon achane,christian mccaffrey,rj harvey,tetairoa mcmillan,wandale robinson,troy franklin,kyle pitts sr,chargers",60000,119.8,132.07824938994287,129.38304817445783,107.03956684577136,160.39555953948593,21.609137196265106,0.12472507305617353
9,1,0.0,"drake maye,devon achane,christian mccaffrey,rj harvey,jaylen waddle,wandale robinson,troy franklin,hunter henry,titans",59900,119.9,131.76171682873743,129.34225871562316,109.9530251609961,155.77963582537302,19.27455603567313,0.1255260099706768
95,2,1.05,"drake maye,devon achane,christian mccaffrey,rj harvey,jaylen waddle,troy franklin,khalil shakir,hunter henry,giants",59900,119.1,131.06086659121266,129.27189132121458,105.309476766022,158.42112568196833,21.36071770777038,0.08375070980631429
55,2,0.65,"drake maye,devon achane,christian mccaffrey,rj harvey,jaylen waddle,troy franklin,courtland sutton,kyle pitts sr,raiders",60000,119.3,131.4719745573816,129.18981171165692,105.57952226847542,160.0861719879371,21.313918988041294,0.10707382565379689
51,2,0.6100000000000001,"bo nix,devon achane,christian mccaffrey,rj harvey,jaylen waddle,tetairoa mcmillan,wandale robinson,hunter henry,saints",60000,119.3,131.6128993720301,129.16249420215854,106.75923113362812,159.2960955070734,21.448799762343935,0.11424439581806191
1,1,0.0,"drake maye,devon achane,christian mccaffrey,rj harvey,jaylen waddle,tetairoa mcmillan,troy franklin,kyle pitts sr,titans",60000,120.6,131.50475495025503,129.11187076749522,105.76279842517967,157.8278729074876,21.725830854233237,0.11014005396684591
60,2,0.7,"matthew stafford,devon achane,christian mccaffrey,treveyon henderson,wandale robinson,troy franklin,michael pittman,kyle pitts sr,titans",59900,119.2,131.08661197565502,129.08731063901496,107.60142323941577,158.15914819524787,20.333956447769694,0.0983232821303377
52,2,0.6200000000000001,"drake maye,devon achane,christian mccaffrey,rj harvey,jaylen waddle,tetairoa mcmillan,alec pierce,kyle pitts sr,saints",60000,119.3,131.86601295473153,129.07600341156623,106.66937905966854,159.4417929318028,21.68218563930903,0.12867750463805222
83,2,0.93,"drake maye,devon achane,christian mccaffrey,rj harvey,troy franklin,michael pittman,alec pierce,hunter henry,chargers",60000,119.1,130.62076933169521,129.03175955728284,105.28031233668634,158.0312868357965,21.728444578484552,0.07313039682489782
66,2,0.76,"drake maye,devon achane,christian mccaffrey,rj harvey,jaylen waddle,michael pittman,khalil shakir,kyle pitts sr,saints",59900,119.2,131.02368583156618,128.96569520630527,105.7677752139194,158.2470112021672,21.420700139933096,0.0960748533809288
87,2,0.97,"bo nix,devon achane,christian mccaffrey,rj harvey,wandale robinson,troy franklin,michael pittman,kyle pitts sr,seahawks",59900,119.1,131.6975040878501,128.63464093850558,108.38352491467141,160.27876698957544,21.05663356232529,0.14545834880389474
13,1,0.0,"drake maye,devon achane,christian mccaffrey,rj harvey,jaylen waddle,troy franklin,michael pittman,kyle pitts sr,cardinals",59900,119.8,130.4919733020125,128.47822901880608,105.01171203334535,157.80859682432444,21.145313823614185,0.09523359643674606
73,2,0.8300000000000001,"matthew stafford,devon achane,christian mccaffrey,rj harvey,tetairoa mcmillan,wandale robinson,michael pittman,kyle pitts sr,dolphins",59800,119.1,130.6769462742847,128.44055745043048,105.41101306820138,159.33137486117724,21.20469356014153,0.10546668913235106
