QB,RB1,RB2,WR1,WR2,WR3,TE,FLEX,DEF,lineup_id,player_ids,tier,temperature,milp_projection,total_salary,mean,median,p10,p90,std,skewness,fitness
,,,,,,,,,child_435436,"123617-138820,123617-55050,123617-110484,123617-86080,123617-90573,123617-103539,123617-86312,123617-151966,123617-12548",2,0.6200000000000001,119.1,59900,125.94291932303298,122.32131311084576,93.18239452365933,163.34576909139557,28.261291988989267,0.1281472274373806,70.16337456773624
,,,,,,,,,50,"123617-138820,123617-55050,123617-152316,123617-90573,123617-103539,123617-86518,123617-110484,123617-86080,123617-12537",2,0.6000000000000001,119.1,59900,124.83204730809857,121.32464858359732,92.09801783680837,162.14320003841448,28.16307773905033,0.1245389000804396,70.04518220160611
,,,,,,,,,106,"123617-138820,123617-152316,123617-152647,123617-90573,123617-86518,123617-110484,123617-86312,123617-40845,123617-12548",3,1.8840593545143496,118.2,60000,124.85698409745568,121.34201326406033,92.47474398665824,162.48900075438607,27.746849868167924,0.1266799961111208,70.01425676772783
,,,,,,,,,1,"123617-138820,123617-55050,123617-6654,123617-90573,123617-103539,123617-110484,123617-151903,123617-86080,123617-12539",1,0.0,120.5,60000,126.37902090015336,123.83102324358356,93.34111961858537,163.195319093751,27.85843254747638,0.0914623481499723,69.85419947516564
,,,,,,,,,6,"123617-138820,123617-55050,123617-152316,123617-90573,123617-103539,123617-110484,123617-151903,123617-40845,123617-12534",1,0.0,119.89999999999998,59900,124.9776161396524,121.08068409161694,92.71743283087103,162.3195938810453,27.982213509355898,0.1392646098827209,69.60216105017427
,,,,,,,,,2,"123617-138820,123617-55050,123617-6654,123617-90573,123617-167620,123617-110484,123617-151903,123617-40845,123617-12534",1,0.0,120.39999999999998,60000,124.9118576136462,122.02839451492868,92.4331214059464,161.95811777389696,27.70368417511346,0.1040822975201169,69.52499636795056
,,,,,,,,,41,"123617-138820,123617-55050,123617-102965,123617-90573,123617-167620,123617-103539,123617-110484,123617-40845,123617-12542",2,0.51,119.29999999999998,60000,125.2981262204474,121.9385019477806,92.80639075203996,162.31150826653854,27.653127644720225,0.121491656055341,69.50511751449858
,,,,,,,,,198,"123617-138820,123617-55050,123617-152316,123617-167620,123617-103539,123617-110484,123617-103619,123617-40845,123617-12539",3,2.0422109951380234,117.59999999999998,59800,124.83562656585714,121.15316732889868,92.0968512753802,161.601088402361,28.58205179100028,0.1288381696277647,69.5042371269808
,,,,,,,,,70,"123617-138820,123617-55050,123617-152647,123617-102965,123617-167620,123617-103539,123617-151903,123617-86080,123617-12534",2,0.8,119.0,59900,125.2038991649325,121.60477238318188,92.74928934267984,162.14408580265507,28.31168964756476,0.1271251142744921,69.39479645997523
,,,,,,,,,85,"123617-138820,123617-55050,123617-6654,123617-90573,123617-110484,123617-151903,123617-40845,123617-151789,123617-12548",2,0.95,118.89999999999998,60000,124.80529432108328,120.81483840456865,92.62180954811788,162.01636035376532,28.217065075508213,0.141419949446772,69.39455080564744
,,,,,,,,,196,"123617-138820,123617-55050,123617-151966,123617-90573,123617-167620,123617-103539,123617-40845,123617-86080,123617-12548",3,2.156837364932684,117.6,60000,125.07410278331298,122.04507951785176,92.28220638327876,161.6375912352724,28.025693012921923,0.1080802270996342,69.35538485199363
,,,,,,,,,104,"123617-138820,123617-55050,123617-102965,123617-151794,123617-167620,123617-110484,123617-151903,123617-86312,123617-12534",3,2.4130529051453933,118.2,60000,123.99702968756822,120.73433017826667,91.42260096362442,160.75359001830753,27.879795428272157,0.1170273834216489,69.33098905468312
,,,,,,,,,3,"123617-138820,123617-55050,123617-6654,123617-90573,123617-167620,123617-103539,123617-110484,123617-86080,123617-12534",1,0.0,120.2,59900,125.93041494840632,122.48178857734806,93.5521986729444,162.84849020706352,27.6723500229969,0.1246235454593597,69.29629153411912
,,,,,,,,,28,"123617-138820,123617-55050,123617-6654,123617-90573,123617-167620,123617-86518,123617-110484,123617-86080,123617-12543",2,0.38,119.4,59900,123.8707922405636,120.79870360288692,91.24878532064444,160.3795612251206,27.469530660766004,0.1118362259484998,69.13077590447615
,,,,,,,,,7,"123617-138820,123617-55050,123617-6654,123617-90573,123617-167620,123617-110484,123617-86312,123617-86080,123617-12539",1,0.0,119.9,60000,124.96358914906467,121.48573205353496,92.54748102157926,161.63307728726713,28.22195724913668,0.123232313933014,69.08559626568787
,,,,,,,,,23,"123617-138820,123617-55050,123617-102965,123617-90573,123617-167620,123617-110484,123617-103619,123617-86080,123617-12548",2,0.3299999999999999,119.5,60000,126.79867033765744,123.3682472667021,94.61790798860278,163.6790515556768,27.62032956931345,0.1241992084977354,69.06114356707403
,,,,,,,,,36,"123617-138820,123617-55050,123617-152316,123617-90573,123617-86518,123617-110484,123617-151903,123617-40845,123617-12537",2,0.46,119.29999999999998,60000,124.22648649610952,120.66502445214508,92.44778156502451,161.4573252683013,27.80713841991517,0.1280772580832606,69.00954370327679
,,,,,,,,,57,"123617-138820,123617-152316,123617-167031,123617-90573,123617-167620,123617-110484,123617-151903,123617-86080,123617-12548",2,0.67,119.1,60000,124.11961220908148,120.6479356677975,91.77298535509638,160.75574391654675,27.771820676640477,0.1250071639776961,68.98275856145037
,,,,,,,,,195,"123617-138820,123617-55050,123617-151966,123617-90573,123617-86518,123617-110484,123617-103619,123617-40845,123617-12548",3,1.6746895204480212,117.6,59900,124.99317862991356,121.16058106303132,92.68784735090816,161.61409485560594,28.37588292147244,0.1350653150595733,68.92624750469778
