lineup_id,tier,temperature,player_ids,total_salary,milp_projection,mean,median,p10,p90,std,skewness
1,1,0.0,"123617-138820,123617-55050,123617-6654,123617-90573,123617-103539,123617-110484,123617-151903,123617-86080,123617-12539",60000,120.5,126.37902090015336,123.83102324358356,93.34111961858537,163.195319093751,27.85843254747638,0.09146234814997234
23,2,0.3299999999999999,"123617-138820,123617-55050,123617-102965,123617-90573,123617-167620,123617-110484,123617-103619,123617-86080,123617-12548",60000,119.5,126.79867033765743,123.3682472667021,94.61790798860278,163.6790515556768,27.62032956931345,0.12419920849773541
11,1,0.0,"123617-138820,123617-55050,123617-90573,123617-129471,123617-167620,123617-110484,123617-151903,123617-86080,123617-12548",60000,119.79999999999998,126.8092052549961,123.32863754276616,94.83245929353053,163.12843523635695,27.5190705539049,0.12647838906521702
0,1,0.0,"123617-138820,123617-55050,123617-152316,123617-90573,123617-167620,123617-110484,123617-151903,123617-86080,123617-12534",60000,120.59999999999998,126.241161433041,123.32281486077659,93.50005811946268,162.33927791102138,28.20177371350694,0.10348095839329072
25,2,0.35,"123617-138820,123617-55050,123617-102965,123617-90573,123617-103539,123617-110484,123617-86312,123617-86080,123617-12548",59800,119.4,126.4493163480395,123.29060689985198,94.47250855315748,162.7772789089028,27.387328872055736,0.11533470324703575
47,2,0.5700000000000001,"123617-138820,123617-152647,123617-102965,123617-90573,123617-167620,123617-103539,123617-110484,123617-86080,123617-12548",59900,119.1,126.09834691585961,123.19656462966294,93.5669271058237,160.98106061388188,27.558607086746388,0.1052949547508953
4,1,0.0,"123617-138820,123617-55050,123617-102965,123617-90573,123617-167620,123617-103539,123617-110484,123617-86080,123617-12539",60000,120.1,126.81860280117435,123.17477035790799,95.35269588691656,163.44529188013863,28.021754231894125,0.13003584333485385
10,1,0.0,"123617-138820,123617-55050,123617-102965,123617-167620,123617-103539,123617-110484,123617-151903,123617-86080,123617-12548",60000,119.79999999999998,126.25427450041902,122.84232841358042,95.2078668176715,162.01766766558382,27.150128972066884,0.1256696088018197
48,2,0.58,"123617-138820,123617-55050,123617-89951,123617-90573,123617-167620,123617-110484,123617-86312,123617-86080,123617-12548",60000,119.1,125.23601411167611,122.78190672176956,93.66807165836289,160.0470630342753,26.44724986140703,0.09279253619060382
19,1,0.0,"123617-138820,123617-6654,123617-152647,123617-90573,123617-103539,123617-110484,123617-151903,123617-86080,123617-12548",59900,119.5,125.57385531564316,122.56040497281805,93.90537460859808,160.6924661370497,27.20495091045693,0.1107684536077149
3,1,0.0,"123617-138820,123617-55050,123617-6654,123617-90573,123617-167620,123617-103539,123617-110484,123617-86080,123617-12534",59900,120.2,125.93041494840632,122.48178857734806,93.5521986729444,162.84849020706352,27.6723500229969,0.1246235454593597
92,2,1.02,"123617-138820,123617-55050,123617-6654,123617-103539,123617-110484,123617-151903,123617-86312,123617-40845,123617-12548",59900,118.89999999999998,125.47955096947868,122.38503069142766,93.80971451129756,160.85148599221054,27.09108774102353,0.11422650532282051
21,2,0.31,"123617-138820,123617-55050,123617-102965,123617-90573,123617-103539,123617-110484,123617-151903,123617-40845,123617-12525",60000,119.5,125.55921389410335,122.20199574507149,93.38625884732429,160.69645793846738,27.357525231402214,0.12271644166038445
14,1,0.0,"123617-138820,123617-55050,123617-89951,123617-90573,123617-103539,123617-110484,123617-151903,123617-86080,123617-12548",60000,119.7,125.46368659919449,122.18370801679814,94.2038123010254,160.31181668210743,26.773241278486925,0.12250958142419278
8,1,0.0,"123617-138820,123617-55050,123617-6654,123617-90573,123617-110484,123617-151903,123617-103619,123617-86080,123617-12548",60000,119.89999999999998,125.27462230654966,122.11454721844433,93.76838349539547,160.21460946311169,26.709544790039633,0.11831257750539301
35,2,0.45,"123617-138820,123617-55050,123617-151966,123617-90573,123617-167620,123617-110484,123617-151903,123617-86080,123617-12539",59900,119.3,125.63059347972447,122.08995291082583,93.02102703185128,161.90222412467367,27.862439241430774,0.1270757573742428
65,2,0.75,"123617-138820,123617-55050,123617-90573,123617-129471,123617-103539,123617-110484,123617-151903,123617-40845,123617-12548",59900,119.09999999999998,125.90277089881008,122.06341834925277,94.33721439547145,162.22646702466193,27.51354812607479,0.1395440723226359
196,3,2.156837364932684,"123617-138820,123617-55050,123617-151966,123617-90573,123617-167620,123617-103539,123617-40845,123617-86080,123617-12548",60000,117.6,125.07410278331298,122.04507951785175,92.28220638327875,161.6375912352724,28.025693012921923,0.10808022709963423
89,2,0.99,"123617-138820,123617-55050,123617-102965,123617-103539,123617-86518,123617-110484,123617-151903,123617-86080,123617-12550",60000,118.89999999999998,124.98494541065502,122.02889054710398,93.85932541638195,159.32139823257447,26.43870210886884,0.11180786603588327
2,1,0.0,"123617-138820,123617-55050,123617-6654,123617-90573,123617-167620,123617-110484,123617-151903,123617-40845,123617-12534",60000,120.39999999999998,124.91185761364619,122.02839451492868,92.43312140594641,161.95811777389696,27.70368417511346,0.1040822975201169
61,2,0.71,"123617-138820,123617-152316,123617-152647,123617-90573,123617-167620,123617-103539,123617-110484,123617-86080,123617-12539",60000,119.1,125.17175014070423,122.00809547627048,92.90884127741072,160.16172067869766,27.527203097186227,0.11492830031675583
41,2,0.51,"123617-138820,123617-55050,123617-102965,123617-90573,123617-167620,123617-103539,123617-110484,123617-40845,123617-12542",60000,119.29999999999998,125.2981262204474,121.93850194778061,92.80639075203995,162.31150826653854,27.653127644720225,0.12149165605534103
16,1,0.0,"123617-138820,123617-55050,123617-6654,123617-167620,123617-110484,123617-151903,123617-86312,123617-86080,123617-12548",60000,119.59999999999998,124.88762480985564,121.87675444516603,93.48179517179986,160.31825802389685,26.815079058983244,0.11228273308711151
46,2,0.56,"123617-138820,123617-55050,123617-152316,123617-90573,123617-167620,123617-151903,123617-86080,123617-107293,123617-12548",59900,119.1,124.9417452804405,121.86722381232605,92.63562511128318,160.53693742845167,27.953197995319194,0.10998818341390806
9,1,0.0,"123617-138820,123617-55050,123617-152316,123617-90573,123617-103539,123617-110484,123617-151903,123617-86080,123617-12542",60000,119.89999999999998,125.34139032165086,121.85978533850326,93.4207223804345,161.79206905119042,27.90682321393093,0.12475819825345105
75,2,0.8500000000000001,"123617-138820,123617-55050,123617-152647,123617-90573,123617-129471,123617-167620,123617-151903,123617-86080,123617-12534",59900,119.0,124.59527579629302,121.77473486627845,93.22932434768673,159.62107139939326,26.927421168123654,0.1047460472506552
60,2,0.7,"123617-138820,123617-55050,123617-152316,123617-103539,123617-110484,123617-151903,123617-86312,123617-86080,123617-12548",59900,119.09999999999998,125.2678240666666,121.76941243086698,93.47246496786086,160.8985587937651,27.822854538506643,0.1257387746091203
94,2,1.04,"123617-138820,123617-55050,123617-152647,123617-102965,123617-90573,123617-103539,123617-86312,123617-40845,123617-12534",60000,118.9,124.72736059496745,121.70987500947564,92.18998164949353,160.40453387546745,27.576527829964995,0.10942224503742545
87,2,0.97,"123617-138820,123617-55050,123617-152316,123617-167620,123617-103539,123617-110484,123617-151903,123617-86080,123617-12546",59900,118.89999999999998,124.74362006296371,121.6781727197833,92.42578538620114,161.04631347664753,27.84361822186171,0.11009515066449019
34,2,0.4399999999999999,"123617-138820,123617-55050,123617-152316,123617-90573,123617-167620,123617-110484,123617-86312,123617-40845,123617-12534",59900,119.29999999999998,124.79727822451508,121.64805107490615,92.99471211545467,160.18138941673124,27.295373998511383,0.11537585635502497
76,2,0.8599999999999999,"123617-138820,123617-55050,123617-102965,123617-90573,123617-167620,123617-110484,123617-151903,123617-103587,123617-12539",59800,119.0,124.08547426533518,121.64223740561977,92.48484315428361,158.54280253813596,26.656605188880626,0.0916559645312438
124,3,1.7108040175669086,"123617-138820,123617-55050,123617-90573,123617-129471,123617-167620,123617-86518,123617-110484,123617-40845,123617-12525",59900,117.9,124.15911216672303,121.63595996411472,93.45062325920246,157.16784650439587,26.200399002128417,0.09630205259100613
70,2,0.8,"123617-138820,123617-55050,123617-152647,123617-102965,123617-167620,123617-103539,123617-151903,123617-86080,123617-12534",59900,119.0,125.2038991649325,121.60477238318187,92.74928934267983,162.14408580265507,28.311689647564762,0.12712511427449216
170,3,1.7466621659308648,"123617-138820,123617-55050,123617-89951,123617-167620,123617-103539,123617-86518,123617-110484,123617-86080,123617-12538",60000,117.6,124.34853665247955,121.54133991346148,92.56695410818918,159.1447232437327,26.763264003652356,0.10488992443653256
15,1,0.0,"123617-138820,123617-55050,123617-102965,123617-90573,123617-110484,123617-151903,123617-86312,123617-40845,123617-12548",59900,119.59999999999998,124.89583026990735,121.51912899930232,93.34395496473725,160.0801985997989,27.37320298861718,0.12335791584233625
7,1,0.0,"123617-138820,123617-55050,123617-6654,123617-90573,123617-167620,123617-110484,123617-86312,123617-86080,123617-12539",60000,119.9,124.96358914906469,121.48573205353497,92.54748102157926,161.63307728726713,28.22195724913668,0.12323231393301409
175,3,2.8910943263665665,"123617-138820,123617-152647,123617-30231,123617-90573,123617-167620,123617-110484,123617-151903,123617-86080,123617-12538",60000,117.6,124.61516541787348,121.47922352001483,93.07664729460184,159.9548875005593,27.338662617434483,0.11470721672605874
32,2,0.42,"123617-138820,123617-152647,123617-102965,123617-90573,123617-167620,123617-110484,123617-151903,123617-40845,123617-12548",60000,119.29999999999998,124.81450173370838,121.46597026326381,93.17865455169147,160.21384993259812,27.332574260806727,0.12251065115539313
40,2,0.5,"123617-138820,123617-55050,123617-6654,123617-90573,123617-110484,123617-151903,123617-86312,123617-40845,123617-12525",60000,119.29999999999998,124.37995293275527,121.39775276110072,92.89685494553731,158.59748832217804,26.747740558334307,0.11149353588018607
106,3,1.8840593545143496,"123617-138820,123617-152316,123617-152647,123617-90573,123617-86518,123617-110484,123617-86312,123617-40845,123617-12548",60000,118.2,124.85698409745568,121.34201326406031,92.47474398665823,162.48900075438607,27.746849868167924,0.12667999611112085
50,2,0.6000000000000001,"123617-138820,123617-55050,123617-152316,123617-90573,123617-103539,123617-86518,123617-110484,123617-86080,123617-12537",59900,119.1,124.83204730809857,121.32464858359732,92.09801783680835,162.14320003841448,28.16307773905033,0.12453890008043965
185,3,2.82472827309844,"123617-138820,123617-55050,123617-152647,123617-90573,123617-129471,123617-103539,123617-86518,123617-40845,123617-12543",60000,117.6,124.04049173268511,121.3050763877406,92.50594355602763,159.15154874934387,27.358915586146175,0.09998259383970814
43,2,0.53,"123617-138820,123617-55050,123617-102965,123617-90573,123617-167620,123617-110484,123617-151903,123617-86080,123617-12529",60000,119.2,124.54804399982784,121.30280908022024,92.2195439794709,160.22208865279964,27.10834181677934,0.11971351628740654
13,1,0.0,"123617-138820,123617-55050,123617-152647,123617-102965,123617-90573,123617-86518,123617-151903,123617-86080,123617-12534",60000,119.7,124.67542894976404,121.30115937408902,92.72321494229284,160.69146392152277,27.610085068113182,0.12221148784405415
39,2,0.49,"123617-138820,123617-55050,123617-152316,123617-167620,123617-86518,123617-110484,123617-151903,123617-86080,123617-12539",60000,119.29999999999998,124.61542065517064,121.29735737423,92.42350164316002,160.2218885276785,27.840829995916057,0.11917975439048901
