Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
123617-129315,QB,Anthony,Anthony Richardson Sr.,Richardson Sr.,0.8299999833106995,2,6000,HOU@IND,IND,HOU,IR,Orbital,,,,QB
123617-90406,QB,Zach,Zach Wilson,Wilson,0.7900000214576721,2,6000,NO@MIA,MIA,NO,,,,,,QB
123617-120105,QB,Will,Will Howard,Howard,,0,6000,BUF@PIT,PIT,BUF,,,,,,QB
123617-92560,QB,Sam,Sam Ehlinger,Ehlinger,0,1,6000,DEN@WAS,DEN,WAS,,,,,,QB
123617-103824,QB,Easton,Easton Stick,Stick,,0,6000,ATL@NYJ,ATL,NYJ,,,,,,QB
123617-110000,QB,Connor,Connor Bazelak,Bazelak,,0,6000,ARI@TB,TB,ARI,NA,Coach's decision,,,,QB
123617-91583,QB,Stetson,Stetson Bennett IV,Bennett IV,0,1,6000,LAR@CAR,LAR,CAR,NA,Coach's decision,,,,QB
123617-31170,QB,Brandon,Brandon Allen,Allen,2.7866665522257485,3,6000,JAC@TEN,TEN,JAC,,,,,,QB
123617-40407,QB,Joshua,Joshua Dobbs,Dobbs,0.03999999910593033,2,6000,NYG@NE,NE,NYG,,,,,,QB
123617-22015,QB,Russell,Russell Wilson,Wilson,9.306666692097982,6,6000,NYG@NE,NYG,NE,,,,,,QB
123617-60947,QB,Jarrett,Jarrett Stidham,Stidham,-0.10000000149011612,1,6000,DEN@WAS,DEN,WAS,,,,,,QB
123617-102933,QB,Kedon,Kedon Slovis,Slovis,-0.03999999910593033,2,6000,ARI@TB,ARI,TB,,,,,,QB
123617-94748,QB,Tommy,Tommy DeVito,DeVito,6.739999771118164,2,6000,NYG@NE,NE,NYG,,,,,,QB
123617-87594,QB,Sam,Sam Hartman,Hartman,,0,6000,DEN@WAS,WAS,DEN,,,,,,QB
123617-30253,QB,Jeff,Jeff Driskel,Driskel,0,1,6000,ARI@TB,ARI,TB,,,,,,QB
123617-64051,QB,Drew,Drew Lock,Lock,0.05000000074505806,2,6000,MIN@SEA,SEA,MIN,,,,,,QB
123617-112191,QB,John Rhys,John Rhys Plumlee,Plumlee,,0,6000,BUF@PIT,PIT,BUF,,,,,,QB
123617-208467,QB,Cam,Cam Miller,Miller,,0,6000,LV@LAC,LV,LAC,,,,,,QB
123617-40534,QB,Mike,Mike White,White,1.1200000047683716,1,6000,LAR@CAR,CAR,LAR,,,,,,QB
123617-41562,QB,Nick,Nick Mullens,Mullens,0.33000001311302185,4,6000,JAC@TEN,JAC,TEN,,,,,,QB
123617-128624,WR,Tez,Tez Johnson,Johnson,7.1400001525878904,10,6000,ARI@TB,TB,ARI,,,,,,WR/FLEX
123617-69294,QB,Skylar,Skylar Thompson,Thompson,2.626666704813639,3,6000,BUF@PIT,PIT,BUF,IR,Hamstring,,,,QB
123617-70324,QB,Carson,Carson Wentz,Wentz,16.267999267578126,5,6000,MIN@SEA,MIN,SEA,IR,Shoulder,,,,QB
123617-69304,QB,Kyle,Kyle Trask,Trask,-0.05000000074505806,4,6000,ATL@NYJ,ATL,NYJ,,,,,,QB
123617-139985,QB,Bailey,Bailey Zappe,Zappe,4.5,2,6000,SF@CLE,CLE,SF,,,,,,QB
123617-88797,QB,Michael,Michael Penix Jr.,Penix Jr.,14.03111097547743,9,6000,ATL@NYJ,ATL,NYJ,IR,Knee - acl,,,,QB
123617-38628,QB,Mitchell,Mitchell Trubisky,Trubisky,0.753333330154419,3,6000,BUF@PIT,BUF,PIT,,,,,,QB
123617-61157,QB,Brett,Brett Rypien,Rypien,0,1,6000,HOU@IND,IND,HOU,,,,,,QB
123617-86793,QB,Jake,Jake Haener,Haener,1.7799999713897705,8,6000,NO@MIA,NO,MIA,,,,,,QB
123617-28434,QB,Trevor,Trevor Siemian,Siemian,,0,6000,JAC@TEN,TEN,JAC,,,,,,QB
123617-120639,WR,Quentin,Quentin Johnston,Johnston,11.48888905843099,9,6000,LV@LAC,LAC,LV,,,,,,WR/FLEX
123617-154450,QB,Riley,Riley Leonard,Leonard,0.10000000149011612,1,6000,HOU@IND,IND,HOU,,,,,,QB
123617-103252,RB,Zonovan,Zonovan Knight,Knight,6.877777947319879,9,6000,ARI@TB,ARI,TB,,,,,,RB/FLEX
123617-8023,QB,Josh,Josh Johnson,Johnson,0.19499999284744263,4,6000,DEN@WAS,WAS,DEN,,,,,,QB
123617-119641,QB,Brady,Brady Cook,Cook,,0,6000,ATL@NYJ,NYJ,ATL,,,,,,QB
123617-154462,QB,Jalen,Jalen Milroe,Milroe,-0.5333333412806193,3,6000,MIN@SEA,SEA,MIN,,,,,,QB
123617-90981,QB,Adrian,Adrian Martinez,Martinez,-0.10000000149011612,1,6000,SF@CLE,SF,CLE,,,,,,QB
123617-88937,QB,Carter,Carter Bradley,Bradley,,0,6000,JAC@TEN,JAC,TEN,,,,,,QB
123617-92020,QB,Kenny,Kenny Pickett,Pickett,-0.8399999737739563,2,6000,LV@LAC,LV,LAC,,,,,,QB
123617-56192,QB,John,John Wolford,Wolford,,0,6000,MIN@SEA,MIN,SEA,,,,,,QB
123617-111557,QB,Spencer,Spencer Rattler,Rattler,12.954999923706055,8,6000,NO@MIA,NO,MIA,,,,,,QB
123617-200653,QB,Max,Max Brosmer,Brosmer,0.5266666809717814,3,6000,MIN@SEA,MIN,SEA,,,,,,QB
123617-129010,QB,DJ,DJ Uiagalelei,Uiagalelei,,0,6000,LV@LAC,LAC,LV,,,,,,QB
123617-63484,QB,Kyler,Kyler Murray,Murray,16.155999755859376,5,6000,ARI@TB,ARI,TB,IR,Foot,,,,QB
123617-55635,WR,Chris,Chris Godwin Jr.,Godwin Jr.,3.366666793823242,3,5900,ARI@TB,TB,ARI,,,,,,WR/FLEX
123617-154971,RB,Devin,Devin Neal,Neal,3.0833333333333335,6,5900,NO@MIA,NO,MIA,,,,,,RB/FLEX
123617-102796,WR,Ricky,Ricky Pearsall,Pearsall,8.433333079020182,6,5900,SF@CLE,SF,CLE,,,,,,WR/FLEX
123617-25267,WR,Mack,Mack Hollins,Hollins,6.645454406738281,11,5900,NYG@NE,NE,NYG,,,,,,WR/FLEX
123617-158438,TE,Oronde,Oronde Gadsden II,Gadsden II,9.133332994249132,9,5900,LV@LAC,LAC,LV,,,,,,TE/FLEX
123617-70603,RB,Devin,Devin Singletary,Singletary,4.125,12,5900,NYG@NE,NYG,NE,,,,,,RB/FLEX
123617-28744,RB,Raheem,Raheem Mostert,Mostert,2.5,8,5800,LV@LAC,LV,LAC,,,,,,RB/FLEX
123617-86312,WR,Alec,Alec Pierce,Pierce,9.399999830457899,9,5800,HOU@IND,IND,HOU,,,,,,WR/FLEX
123617-137516,WR,Parker,Parker Washington,Washington,8.190908952192826,11,5800,JAC@TEN,JAC,TEN,,,,,,WR/FLEX
123617-90428,RB,Tyler,Tyler Allgeier,Allgeier,7.409090909090909,11,5800,ATL@NYJ,ATL,NYJ,,,,,,RB/FLEX
123617-117178,RB,Jacory,Jacory Croskey-Merritt,Croskey-Merritt,7.645454406738281,11,5800,DEN@WAS,WAS,DEN,,,,,,RB/FLEX
123617-145558,TE,Dalton,Dalton Kincaid,Kincaid,11.162500381469727,8,5700,BUF@PIT,BUF,PIT,Q,Hamstring,,,,TE/FLEX
123617-102696,WR,John,John Metchie III,Metchie III,4.48571423121861,7,5700,ATL@NYJ,NYJ,ATL,,,,,,WR/FLEX
123617-60858,WR,Christian,Christian Kirk,Kirk,5.185714176722935,7,5700,HOU@IND,HOU,IND,,,,,,WR/FLEX
123617-137967,RB,Blake,Blake Corum,Corum,3.9636362249200996,11,5700,LAR@CAR,LAR,CAR,,,,,,RB/FLEX
123617-90870,WR,Calvin,Calvin Austin III,Austin III,5.8666665818956165,9,5700,BUF@PIT,PIT,BUF,,,,,,WR/FLEX
123617-111540,RB,Rhamondre,Rhamondre Stevenson,Stevenson,7.58888922797309,9,5700,NYG@NE,NE,NYG,,,,,,RB/FLEX
123617-129112,WR,Chimere,Chimere Dike,Dike,5.900000138716265,11,5600,JAC@TEN,TEN,JAC,,,,,,WR/FLEX
123617-103619,WR,Tre,Tre Tucker,Tucker,10.009090770374645,11,5600,LV@LAC,LV,LAC,,,,,,WR/FLEX
123617-87467,RB,Chuba,Chuba Hubbard,Hubbard,7.880000305175781,10,5600,LAR@CAR,CAR,LAR,,,,,,RB/FLEX
123617-45565,TE,Taysom,Taysom Hill,Hill,2.422857012067522,7,5600,NO@MIA,NO,MIA,,,,,,TE/FLEX
123617-27477,WR,Sterling,Sterling Shepard,Shepard,5.5,11,5600,ARI@TB,TB,ARI,,,,,,WR/FLEX
123617-119653,WR,Kayshon,Kayshon Boutte,Boutte,9.009999847412109,10,5600,NYG@NE,NE,NYG,,,,,,WR/FLEX
123617-147315,WR,Jayden,Jayden Higgins,Higgins,6.081818320534446,11,5600,HOU@IND,HOU,IND,,,,,,WR/FLEX
123617-129305,WR,Josh,Josh Downs,Downs,6.759999847412109,10,5500,HOU@IND,IND,HOU,,,,,,WR/FLEX
123617-64808,TE,Juwan,Juwan Johnson,Johnson,8.563636086203836,11,5500,NO@MIA,NO,MIA,,,,,,TE/FLEX
123617-170287,WR,Rashid,Rashid Shaheed,Shaheed,7.716666539510091,12,5500,MIN@SEA,SEA,MIN,,,,,,WR/FLEX
123617-63819,WR,Darius,Darius Slayton,Slayton,5.177777608235677,9,5500,NYG@NE,NYG,NE,,,,,,WR/FLEX
123617-110974,WR,Malik,Malik Washington,Washington,5.790909160267223,11,5500,NO@MIA,MIA,NO,,,,,,WR/FLEX
123617-114198,WR,Xavier,Xavier Legette,Legette,6.009999847412109,10,5500,LAR@CAR,CAR,LAR,,,,,,WR/FLEX
123617-86875,RB,Jordan,Jordan Mason,Mason,8.590909090909092,11,5500,MIN@SEA,MIN,SEA,,,,,,RB/FLEX
123617-79970,WR,Cooper,Cooper Kupp,Kupp,6.19000015258789,10,5400,MIN@SEA,SEA,MIN,,,,,,WR/FLEX
123617-27050,WR,Tyler,Tyler Lockett,Lockett,2.899999965320934,11,5400,LV@LAC,LV,LAC,,,,,,WR/FLEX
123617-90561,WR,Jerry,Jerry Jeudy,Jeudy,5.409090909090909,11,5400,SF@CLE,CLE,SF,,,,,,WR/FLEX
123617-142042,RB,Trey,Trey Benson,Benson,7.224999904632568,4,5400,ARI@TB,ARI,TB,IR,Knee - meniscus,,,,RB/FLEX
123617-137953,TE,AJ,AJ Barner,Barner,7.2727272727272725,11,5400,MIN@SEA,SEA,MIN,,,,,,TE/FLEX
123617-128810,TE,Theo,Theo Johnson,Johnson,7.683333079020183,12,5400,NYG@NE,NYG,NE,,,,,,TE/FLEX
123617-201547,WR,Jalen,Jalen Coker,Coker,4,6,5400,LAR@CAR,CAR,LAR,,,,,,WR/FLEX
123617-40845,TE,Hunter,Hunter Henry,Henry,8.933333079020182,12,5400,NYG@NE,NE,NYG,,,,,,TE/FLEX
123617-151789,WR,Adonai,Adonai Mitchell,Mitchell,2.4399999618530273,10,5300,ATL@NYJ,NYJ,ATL,,,,,,WR/FLEX
123617-111876,WR,DeMario,DeMario Douglas,Douglas,6.5,11,5300,NYG@NE,NE,NYG,,,,,,WR/FLEX
123617-56648,RB,Jeremy,Jeremy McNichols,McNichols,4.65,10,5300,DEN@WAS,WAS,DEN,,,,,,RB/FLEX
123617-80289,WR,Kendrick,Kendrick Bourne,Bourne,7.744444105360243,9,5300,SF@CLE,SF,CLE,,,,,,WR/FLEX
123617-90562,RB,Brian,Brian Robinson Jr.,Robinson Jr.,3.9666665395100913,12,5300,SF@CLE,SF,CLE,,,,,,RB/FLEX
123617-86811,TE,Cade,Cade Otton,Otton,6.070000076293946,10,5300,ARI@TB,TB,ARI,,,,,,TE/FLEX
123617-172861,WR,Elic,Elic Ayomanor,Ayomanor,5.94000015258789,10,5300,JAC@TEN,TEN,JAC,,,,,,WR/FLEX
123617-29780,TE,Zach,Zach Ertz,Ertz,7.654545177112926,11,5200,DEN@WAS,WAS,DEN,,,,,,TE/FLEX
123617-61555,WR,David,David Sills V,Sills V,2.3333333333333335,6,5200,ATL@NYJ,ATL,NYJ,,,,,,WR/FLEX
123617-63759,RB,Tony,Tony Pollard,Pollard,8.181818181818182,11,5200,JAC@TEN,TEN,JAC,,,,,,RB/FLEX
